,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
148,ampkrag,N,7,"['amp', 'k', 'r', 'ag']",3,0.43
149,ampkrig,N,7,"['amp', 'k', 'r', 'ig']",3,0.43
150,amplaas,N,7,"['amp', 'la', 'a', 's']",3,0.43
151,ampland,N,7,"['amp', 'land']",1,0.71
152,amret,N,5,"['a', 'm', 're', 't']",3,0.2
153,ams,N,3,"['a', 'm', 's']",2,0.0
154,amschaak,N,8,"['a', 'm', 's', 'cha', 'a', 'k']",5,0.25
155,amslaan,N,7,"['a', 'm', 's', 'la', 'an']",4,0.29
156,amstuk,N,6,"['a', 'm', 's', 't', 'u', 'k']",5,0.0
157,amtrand,N,7,"['a', 'm', 't', 'r', 'and']",4,0.29
158,amvocht,N,7,"['a', 'm', 'vo', 'ch', 't']",4,0.29
159,anam,N,4,"['an', 'a', 'm']",2,0.25
160,anda,N,4,"['and', 'a']",1,0.5
161,andang,N,6,"['and', 'an', 'g']",2,0.5
162,andicht,N,7,"['and', 'i', 'ch', 't']",3,0.43
163,andooi,N,6,"['ando', 'o', 'i']",2,0.5
164,andos,N,5,"['ando', 's']",1,0.6
165,anen,N,4,"['an', 'en']",1,0.5
166,anghoord,N,8,"['an', 'g', 'h', 'oord']",3,0.5
167,anghoordt,N,9,"['an', 'g', 'h', 'oord', 't']",4,0.44
168,angrans,N,7,"['an', 'gra', 'n', 's']",3,0.43
169,angstzwaam,N,10,"['an', 'g', 's', 't', 'z', 'w', 'a', 'a', 'm']",8,0.1
170,angszee,N,7,"['an', 'g', 's', 'ze', 'e']",4,0.29
171,angt,N,4,"['an', 'g', 't']",2,0.25
172,annast,N,6,"['an', 'n', 'a', 's', 't']",4,0.17
173,annue,N,5,"['an', 'n', 'u', 'e']",3,0.2
174,anpo,N,4,"['an', 'po']",1,0.5
175,anre,N,4,"['an', 're']",1,0.5
176,anren,N,5,"['an', 'r', 'en']",2,0.4
177,ansels,N,6,"['an', 's', 'el', 's']",3,0.33
178,antrog,N,6,"['an', 'tro', 'g']",2,0.5
179,antsteel,N,8,"['ant', 's', 't', 'e', 'el']",4,0.38
180,anveen,N,6,"['an', 've', 'en']",2,0.5
181,anver,N,5,"['an', 'ver']",1,0.6
182,anwaar,N,6,"['an', 'waar']",1,0.67
183,anwin,N,5,"['an', 'w', 'in']",2,0.4
184,anzecht,N,7,"['an', 'z', 'echt']",2,0.57
185,anzert,N,6,"['an', 'z', 'er', 't']",3,0.33
186,anzucht,N,7,"['an', 'z', 'u', 'ch', 't']",4,0.29
187,ap,N,2,"['a', 'p']",1,0.0
188,apaan,N,5,"['a', 'p', 'aan']",2,0.4
189,apel,N,4,"['a', 'p', 'el']",2,0.25
190,apers,N,5,"['a', 'per', 's']",2,0.4
191,apgels,N,6,"['a', 'p', 'ge', 'l', 's']",4,0.17
192,apneet,N,6,"['a', 'p', 'n', 'e', 'e', 't']",5,0.0
193,apos,N,4,"['a', 'po', 's']",2,0.25
194,appen,N,5,"['app', 'en']",1,0.6
195,appes,N,5,"['app', 'e', 's']",2,0.4
196,appis,N,5,"['app', 'is']",1,0.6
197,aps,N,3,"['a', 'p', 's']",2,0.0
198,apteer,N,6,"['a', 'p', 't', 'e', 'er']",4,0.17
199,aptiem,N,6,"['a', 'p', 'tie', 'm']",3,0.33
200,ard,N,3,['ard'],0,0.67
201,ardaak,N,6,"['ard', 'a', 'a', 'k']",3,0.33
202,arder,N,5,"['ard', 'er']",1,0.6
203,ardeur,N,6,"['ard', 'eur']",1,0.67
204,ardog,N,5,"['ard', 'o', 'g']",2,0.4
205,arf,N,3,"['ar', 'f']",1,0.33
206,arkee,N,5,"['ar', 'k', 'e', 'e']",3,0.2
207,arkweef,N,7,"['ar', 'k', 'we', 'e', 'f']",4,0.29
208,armers,N,6,"['ar', 'mer', 's']",2,0.5
209,arnast,N,6,"['ar', 'n', 'a', 's', 't']",4,0.17
210,arnient,N,7,"['ar', 'n', 'ient']",2,0.57
211,arrijd,N,6,"['ar', 'rij', 'd']",2,0.5
212,arschrift,N,9,"['ar', 's', 'ch', 'r', 'if', 't']",5,0.33
213,arschrikt,N,9,"['ar', 's', 'ch', 'r', 'ik', 't']",5,0.33
214,arsel,N,5,"['ar', 's', 'el']",2,0.4
215,arsels,N,6,"['ar', 's', 'el', 's']",3,0.33
216,arsen,N,5,"['ar', 's', 'en']",2,0.4
217,arslag,N,6,"['ar', 's', 'la', 'g']",3,0.33
218,artij,N,5,"['ar', 't', 'ij']",2,0.4
219,artocht,N,7,"['ar', 'to', 'ch', 't']",3,0.43
220,arvaar,N,6,"['ar', 'va', 'ar']",2,0.5
221,arweg,N,5,"['ar', 'we', 'g']",2,0.4
222,arwies,N,6,"['ar', 'w', 'i', 'e', 's']",4,0.17
223,arza,N,4,"['ar', 'za']",1,0.5
224,arzie,N,5,"['ar', 'z', 'i', 'e']",3,0.2
225,asca's,N,6,"['a', 's', 'ca', ""'"", 's']",4,0.17
226,asen,N,4,"['a', 's', 'en']",2,0.25
227,asfonk,N,6,"['a', 's', 'f', 'on', 'k']",4,0.17
228,asgaan,N,6,"['a', 's', 'ga', 'an']",3,0.33
229,asgroef,N,7,"['a', 's', 'gro', 'e', 'f']",4,0.29
230,asha,N,4,"['a', 's', 'ha']",2,0.25
231,ashaar,N,6,"['a', 's', 'ha', 'ar']",3,0.33
232,asho,N,4,"['a', 's', 'ho']",2,0.25
233,askad,N,5,"['a', 's', 'k', 'a', 'd']",4,0.0
234,asker,N,5,"['a', 's', 'k', 'er']",3,0.2
235,askers,N,6,"['a', 's', 'k', 'er', 's']",4,0.17
236,asleer,N,6,"['a', 's', 'le', 'er']",3,0.33
237,asmars,N,6,"['a', 's', 'mar', 's']",3,0.33
238,asnact,N,6,"['a', 's', 'n', 'act']",3,0.33
239,asser,N,5,"['a', 's', 's', 'er']",3,0.2
240,assiek,N,6,"['a', 's', 's', 'i', 'e', 'k']",5,0.0
241,asstel,N,6,"['a', 's', 's', 't', 'el']",4,0.17
242,astee,N,5,"['a', 's', 't', 'e', 'e']",4,0.0
243,asts,N,4,"['a', 's', 't', 's']",3,0.0
244,asuun,N,5,"['a', 's', 'u', 'un']",3,0.2
245,ate,N,3,"['a', 't', 'e']",2,0.0
246,atel,N,4,"['a', 't', 'el']",2,0.25
247,atens,N,5,"['a', 't', 'en', 's']",3,0.2
248,atert,N,5,"['a', 'ter', 't']",2,0.4
249,atgal,N,5,"['a', 't', 'g', 'al']",3,0.2
250,aths,N,4,"['a', 'th', 's']",2,0.25
251,atkang,N,6,"['a', 't', 'k', 'an', 'g']",4,0.17
252,atrim,N,5,"['a', 'tri', 'm']",2,0.4
253,atroer,N,6,"['a', 'tro', 'er']",2,0.5
254,atroop,N,6,"['a', 'tro', 'op']",2,0.5
255,ats,N,3,"['a', 't', 's']",2,0.0
256,atslond,N,7,"['a', 't', 's', 'l', 'on', 'd']",5,0.14
257,atter,N,5,"['a', 't', 'ter']",2,0.4
258,atzas,N,5,"['a', 't', 'za', 's']",3,0.2
259,aulaars,N,7,"['au', 'la', 'ar', 's']",3,0.43
260,auleer,N,6,"['au', 'le', 'er']",2,0.5
261,aupurg,N,6,"['a', 'up', 'ur', 'g']",3,0.33
262,aurast,N,6,"['a', 'ur', 'a', 's', 't']",4,0.17
263,avels,N,5,"['a', 've', 'l', 's']",3,0.2
264,aven,N,4,"['a', 'ven']",1,0.5
265,averst,N,6,"['a', 'vers', 't']",2,0.5
266,avinst,N,6,"['a', 'vi', 'n', 's', 't']",4,0.17
267,ax,N,2,"['a', 'x']",1,0.0
268,azems,N,5,"['a', 'ze', 'm', 's']",3,0.2
269,azzes,N,5,"['a', 'z', 'ze', 's']",3,0.2
270,ba's,N,4,"['ba', ""'"", 's']",2,0.25
271,baadgaard,N,9,"['ba', 'a', 'd', 'ga', 'ard']",4,0.44
272,baadstronk,N,10,"['ba', 'a', 'd', 's', 't', 'ron', 'k']",6,0.3
273,baadwerk,N,8,"['ba', 'a', 'd', 'werk']",3,0.5
274,baaf,N,4,"['ba', 'a', 'f']",2,0.25
275,baag,N,4,"['ba', 'ag']",1,0.5
276,baagt,N,5,"['ba', 'ag', 't']",2,0.4
277,baaiend,N,7,"['ba', 'a', 'i', 'en', 'd']",4,0.29
278,baakschap,N,9,"['ba', 'a', 'k', 's', 'cha', 'p']",5,0.33
279,baam,N,4,"['ba', 'a', 'm']",2,0.25
280,baamde,N,6,"['ba', 'a', 'm', 'de']",3,0.33
281,baamgriep,N,9,"['ba', 'a', 'm', 'g', 'rie', 'p']",5,0.33
282,baap,N,4,"['ba', 'a', 'p']",2,0.25
283,baarsen,N,7,"['ba', 'ar', 's', 'en']",3,0.43
284,baarsten,N,8,"['ba', 'ar', 's', 't', 'en']",4,0.38
285,baartlui,N,8,"['ba', 'ar', 't', 'lui']",3,0.5
286,baastman,N,8,"['ba', 'a', 's', 't', 'man']",4,0.38
287,baatmerg,N,8,"['ba', 'a', 't', 'mer', 'g']",4,0.38
288,bab,N,3,"['ba', 'b']",1,0.33
289,bacht,N,5,"['b', 'acht']",1,0.6
290,bachten,N,7,"['b', 'acht', 'en']",2,0.57
291,bachter,N,7,"['b', 'acht', 'er']",2,0.57
292,bachtjes,N,8,"['b', 'acht', 'je', 's']",3,0.5
293,bachtte,N,7,"['b', 'acht', 't', 'e']",3,0.43
294,bachtten,N,8,"['b', 'acht', 't', 'en']",3,0.5
295,bactris,N,7,"['ba', 'c', 'tri', 's']",3,0.43
296,badgad,N,6,"['ba', 'd', 'ga', 'd']",3,0.33
297,badhots,N,7,"['ba', 'd', 'ho', 't', 's']",4,0.29
298,badsen,N,6,"['ba', 'd', 's', 'en']",3,0.33
299,badses,N,6,"['ba', 'd', 's', 'e', 's']",4,0.17
300,badstaard,N,9,"['ba', 'd', 's', 't', 'a', 'ard']",5,0.33
301,badu,N,4,"['ba', 'du']",1,0.5
302,badwiep,N,7,"['ba', 'd', 'w', 'i', 'e', 'p']",5,0.14
303,baf,N,3,"['ba', 'f']",1,0.33
304,bafdoe,N,6,"['ba', 'f', 'd', 'o', 'e']",4,0.17
305,bafel,N,5,"['ba', 'f', 'el']",2,0.4
306,bafin,N,5,"['ba', 'fin']",1,0.6
307,bafjes,N,6,"['ba', 'f', 'je', 's']",3,0.33
308,bafrand,N,7,"['ba', 'f', 'r', 'and']",3,0.43
309,baft,N,4,"['ba', 'f', 't']",2,0.25
310,bagden,N,6,"['ba', 'g', 'd', 'en']",3,0.33
311,bagen,N,5,"['ba', 'gen']",1,0.6
312,bagjus,N,6,"['ba', 'g', 'ju', 's']",3,0.33
313,bai,N,3,"['ba', 'i']",1,0.33
314,baims,N,5,"['ba', 'i', 'm', 's']",3,0.2
315,bair,N,4,"['ba', 'ir']",1,0.5
316,bakhoed,N,7,"['ba', 'k', 'ho', 'e', 'd']",4,0.29
317,bakke,N,5,"['ba', 'k', 'k', 'e']",3,0.2
318,bakmuits,N,8,"['ba', 'k', 'm', 'uit', 's']",4,0.38
319,bakmuw,N,6,"['ba', 'k', 'm', 'u', 'w']",4,0.17
320,bakstel,N,7,"['ba', 'k', 's', 't', 'el']",4,0.29
321,bakstels,N,8,"['ba', 'k', 's', 't', 'el', 's']",5,0.25
322,bakwerk,N,7,"['ba', 'k', 'werk']",2,0.57
323,baldet,N,6,"['b', 'al', 'de', 't']",3,0.33
324,baldien,N,7,"['b', 'al', 'die', 'n']",3,0.43
325,baldin,N,6,"['b', 'al', 'd', 'in']",3,0.33
326,balept,N,6,"['ba', 'le', 'p', 't']",3,0.33
327,balfuwt,N,7,"['b', 'al', 'f', 'u', 'w', 't']",5,0.14
328,balgert,N,7,"['b', 'al', 'ger', 't']",3,0.43
329,balget,N,6,"['b', 'al', 'ge', 't']",3,0.33
330,balig,N,5,"['ba', 'lig']",1,0.6
331,balik,N,5,"['b', 'al', 'ik']",2,0.4
332,balin,N,5,"['b', 'al', 'in']",2,0.4
333,balla,N,5,"['b', 'al', 'la']",2,0.4
334,balle,N,5,"['b', 'alle']",1,0.6
335,ballpicks,N,9,"['b', 'all', 'p', 'i', 'ck', 's']",5,0.33
336,balme,N,5,"['b', 'al', 'me']",2,0.4
337,balven,N,6,"['b', 'al', 'ven']",2,0.5
338,bam,N,3,"['ba', 'm']",1,0.33
339,bamaat,N,6,"['ba', 'ma', 'a', 't']",3,0.33
340,bamdees,N,7,"['ba', 'm', 'de', 'e', 's']",4,0.29
341,bamen,N,5,"['ba', 'men']",1,0.6
342,bamier,N,6,"['ba', 'mi', 'er']",2,0.5
343,bammen,N,6,"['ba', 'm', 'men']",2,0.5
344,bamp,N,4,"['b', 'amp']",1,0.5
345,bamser,N,6,"['ba', 'm', 's', 'er']",3,0.33
346,bamweg,N,6,"['ba', 'm', 'we', 'g']",3,0.33
347,banbons,N,7,"['ban', 'b', 'on', 's']",3,0.43
348,bancon,N,6,"['ban', 'con']",1,0.67
349,bandins,N,7,"['b', 'and', 'in', 's']",3,0.43
350,baneer,N,6,"['ban', 'e', 'er']",2,0.5
351,banjaar,N,7,"['ban', 'jaar']",1,0.71
352,bankeert,N,8,"['ban', 'k', 'e', 'er', 't']",4,0.38
353,bankhaaf,N,8,"['ban', 'k', 'ha', 'a', 'f']",4,0.38
354,bankrein,N,8,"['ban', 'k', 're', 'in']",3,0.5
355,bannens,N,7,"['ban', 'n', 'en', 's']",3,0.43
356,bannons,N,7,"['ban', 'n', 'on', 's']",3,0.43
357,banon,N,5,"['ban', 'on']",1,0.6
358,bans,N,4,"['ban', 's']",1,0.5
359,banze,N,5,"['ban', 'ze']",1,0.6
360,bap,N,3,"['ba', 'p']",1,0.33
361,bapen,N,5,"['ba', 'pen']",1,0.6
362,bapje,N,5,"['ba', 'p', 'je']",2,0.4
363,bapjes,N,6,"['ba', 'p', 'je', 's']",3,0.33
364,bappen,N,6,"['b', 'app', 'en']",2,0.5
365,bapte,N,5,"['ba', 'p', 't', 'e']",3,0.2
366,bardjas,N,7,"['b', 'ard', 'ja', 's']",3,0.43
367,bargaart,N,8,"['ba', 'r', 'ga', 'ar', 't']",4,0.38
368,bargdall,N,8,"['ba', 'r', 'g', 'd', 'all']",4,0.38
369,barhoord,N,8,"['ba', 'r', 'h', 'oord']",3,0.5
370,barin,N,5,"['ba', 'r', 'in']",2,0.4
371,barkje,N,6,"['ba', 'r', 'k', 'je']",3,0.33
372,barkjes,N,7,"['ba', 'r', 'k', 'je', 's']",4,0.29
373,barmde,N,6,"['ba', 'r', 'm', 'de']",3,0.33
374,barsen,N,6,"['ba', 'r', 's', 'en']",3,0.33
375,barte,N,5,"['ba', 'r', 't', 'e']",3,0.2
376,barten,N,6,"['ba', 'r', 't', 'en']",3,0.33
377,bartjes,N,7,"['ba', 'r', 't', 'je', 's']",4,0.29
378,barts,N,5,"['ba', 'r', 't', 's']",3,0.2
379,bartte,N,6,"['ba', 'r', 't', 't', 'e']",4,0.17
380,bartten,N,7,"['ba', 'r', 't', 't', 'en']",4,0.29
381,barzier,N,7,"['ba', 'r', 'z', 'ier']",3,0.43
382,basbaal,N,7,"['ba', 's', 'ba', 'al']",3,0.43
383,baseft,N,6,"['ba', 's', 'e', 'f', 't']",4,0.17
384,basmes,N,6,"['ba', 's', 'mes']",2,0.5
385,basoopt,N,7,"['ba', 's', 'o', 'op', 't']",4,0.29
386,bassat,N,6,"['ba', 's', 's', 'a', 't']",4,0.17
387,bastet,N,6,"['ba', 's', 't', 'e', 't']",4,0.17
388,bastoorns,N,9,"['ba', 's', 'to', 'or', 'n', 's']",5,0.33
389,bastoots,N,8,"['ba', 's', 'to', 'o', 't', 's']",5,0.25
390,batak,N,5,"['ba', 't', 'a', 'k']",3,0.2
391,batans,N,6,"['ba', 't', 'an', 's']",3,0.33
392,bater,N,5,"['ba', 'ter']",1,0.6
393,baters,N,6,"['ba', 'ter', 's']",2,0.5
394,batgrond,N,8,"['ba', 't', 'gro', 'n', 'd']",4,0.38
395,batje,N,5,"['ba', 't', 'je']",2,0.4
396,batpad,N,6,"['ba', 't', 'pa', 'd']",3,0.33
397,baven,N,5,"['ba', 'ven']",1,0.6
398,baver,N,5,"['ba', 'ver']",1,0.6
399,baxen,N,5,"['ba', 'x', 'en']",2,0.4
400,bazeegd,N,7,"['ba', 'ze', 'e', 'g', 'd']",4,0.29
401,beaart,N,6,"['be', 'a', 'ar', 't']",3,0.33
402,beaasd,N,6,"['be', 'a', 'a', 's', 'd']",4,0.17
403,beals,N,5,"['be', 'al', 's']",2,0.4
404,bealy,N,5,"['be', 'al', 'y']",2,0.4
405,beb,N,3,"['be', 'b']",1,0.33
406,bebaaid,N,7,"['be', 'ba', 'a', 'i', 'd']",4,0.29
407,bebaard,N,7,"['be', 'ba', 'ard']",2,0.57
408,bebeelt,N,7,"['be', 'be', 'el', 't']",3,0.43
409,bebenkt,N,7,"['be', 'b', 'en', 'k', 't']",4,0.29
410,bebest,N,6,"['be', 'b', 'est']",2,0.5
411,bebied,N,6,"['be', 'bi', 'e', 'd']",3,0.33
412,bebijk,N,6,"['be', 'bij', 'k']",2,0.5
413,beblier,N,7,"['be', 'bli', 'er']",2,0.57
414,bebon,N,5,"['be', 'b', 'on']",2,0.4
415,bebrenst,N,8,"['be', 'bre', 'n', 's', 't']",4,0.38
416,becht,N,5,"['b', 'echt']",1,0.6
417,bechte,N,6,"['b', 'echt', 'e']",2,0.5
418,bechter,N,7,"['be', 'ch', 'ter']",2,0.57
419,bechtste,N,8,"['b', 'echt', 's', 't', 'e']",4,0.38
420,becling,N,7,"['be', 'c', 'l', 'ing']",3,0.43
421,becten,N,6,"['be', 'c', 't', 'en']",3,0.33
422,bedaarn,N,7,"['be', 'daar', 'n']",2,0.57
423,bedaft,N,6,"['be', 'd', 'a', 'f', 't']",4,0.17
