,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
32,absincts,N,8,"['a', 'b', 's', 'in', 'c', 't', 's']",6,0.12
33,absipsed,N,8,"['a', 'b', 's', 'i', 'p', 's', 'e', 'd']",7,0.0
34,absirl,N,6,"['a', 'b', 's', 'ir', 'l']",4,0.17
35,abslete,N,7,"['a', 'b', 's', 'le', 't', 'e']",5,0.14
36,absletes,N,8,"['a', 'b', 's', 'le', 't', 'e', 's']",6,0.12
37,absord,N,6,"['a', 'b', 's', 'or', 'd']",4,0.17
38,absords,N,7,"['a', 'b', 's', 'or', 'd', 's']",5,0.14
39,absost,N,6,"['a', 'b', 's', 'o', 's', 't']",5,0.0
40,absosts,N,7,"['a', 'b', 's', 'o', 's', 't', 's']",6,0.0
41,absount,N,7,"['a', 'b', 's', 'o', 'un', 't']",5,0.14
42,absounts,N,8,"['a', 'b', 's', 'o', 'un', 't', 's']",6,0.12
43,abstrade,N,8,"['a', 'b', 's', 'trade']",3,0.5
44,abstrides,N,9,"['a', 'b', 's', 'tri', 'de', 's']",5,0.33
45,abstuened,N,9,"['a', 'b', 's', 't', 'u', 'en', 'e', 'd']",7,0.11
46,abstuent,N,8,"['a', 'b', 's', 't', 'u', 'ent']",5,0.25
47,absuse,N,6,"['a', 'b', 'sus', 'e']",3,0.33
48,absused,N,7,"['a', 'b', 's', 'used']",3,0.43
49,abud,N,4,"['a', 'bu', 'd']",2,0.25
50,abusts,N,6,"['abus', 't', 's']",2,0.5
51,abvid,N,5,"['a', 'b', 'vi', 'd']",3,0.2
52,abwipt,N,6,"['a', 'b', 'wi', 'p', 't']",4,0.17
53,acaned,N,6,"['a', 'can', 'e', 'd']",3,0.33
54,acax,N,4,"['a', 'ca', 'x']",2,0.25
55,accar,N,5,"['a', 'c', 'car']",2,0.4
56,accars,N,6,"['a', 'c', 'car', 's']",3,0.33
57,acclo,N,5,"['a', 'c', 'c', 'lo']",3,0.2
58,accrieve,N,8,"['a', 'c', 'cri', 'e', 've']",4,0.38
59,accrieved,N,9,"['a', 'c', 'cri', 'e', 've', 'd']",5,0.33
60,accrond,N,7,"['accro', 'n', 'd']",2,0.57
61,accubes,N,7,"['accu', 'be', 's']",2,0.57
62,accult,N,6,"['accu', 'l', 't']",2,0.5
63,accune,N,6,"['accu', 'n', 'e']",2,0.5
64,accurd,N,6,"['accu', 'r', 'd']",2,0.5
65,accures,N,7,"['accu', 're', 's']",2,0.57
66,accusts,N,7,"['accus', 't', 's']",2,0.57
67,aced,N,4,"['a', 'ce', 'd']",2,0.25
68,achens,N,6,"['ach', 'en', 's']",2,0.5
69,achms,N,5,"['ach', 'm', 's']",2,0.4
70,achop,N,5,"['a', 'chop']",1,0.6
71,aciss,N,5,"['a', 'ci', 's', 's']",3,0.2
72,acive,N,5,"['a', 'c', 'ive']",2,0.4
73,acks,N,4,"['a', 'ck', 's']",2,0.25
74,acloot,N,6,"['a', 'c', 'loot']",2,0.5
75,acnant,N,6,"['a', 'c', 'n', 'ant']",3,0.33
76,acone,N,5,"['a', 'con', 'e']",2,0.4
77,acorked,N,7,"['a', 'cor', 'ked']",2,0.57
78,acqure,N,6,"['a', 'c', 'qu', 're']",3,0.33
79,acqured,N,7,"['a', 'c', 'qu', 'red']",3,0.43
80,acreds,N,6,"['a', 'cre', 'd', 's']",3,0.33
81,acruist,N,7,"['a', 'cru', 'is', 't']",3,0.43
82,acsuakes,N,8,"['a', 'c', 's', 'u', 'ake', 's']",5,0.25
83,acter,N,5,"['a', 'cter']",1,0.6
84,acters,N,6,"['a', 'cter', 's']",2,0.5
85,actot,N,5,"['acto', 't']",1,0.6
86,acung,N,5,"['a', 'c', 'ung']",2,0.4
87,adaints,N,7,"['a', 'd', 'a', 'in', 't', 's']",5,0.14
88,adbells,N,7,"['a', 'd', 'bell', 's']",3,0.43
89,adbly,N,5,"['a', 'd', 'b', 'ly']",3,0.2
90,adbries,N,7,"['a', 'd', 'bri', 'e', 's']",4,0.29
91,adbu,N,4,"['a', 'd', 'bu']",2,0.25
92,adbys,N,5,"['a', 'd', 'by', 's']",3,0.2
93,adcorb,N,6,"['a', 'd', 'cor', 'b']",3,0.33
94,adcorbs,N,7,"['a', 'd', 'cor', 'b', 's']",4,0.29
95,adcorts,N,7,"['a', 'd', 'cort', 's']",3,0.43
96,addal,N,5,"['a', 'd', 'd', 'al']",3,0.2
97,addaled,N,7,"['a', 'd', 'd', 'a', 'le', 'd']",5,0.14
98,addave,N,6,"['a', 'd', 'd', 'a', 've']",4,0.17
99,adday,N,5,"['a', 'd', 'day']",2,0.4
100,addeared,N,8,"['adde', 'are', 'd']",2,0.62
101,addend,N,6,"['adde', 'n', 'd']",2,0.5
102,addends,N,7,"['adde', 'n', 'd', 's']",3,0.43
103,addralt,N,7,"['a', 'd', 'd', 'r', 'al', 't']",5,0.14
104,addre,N,5,"['a', 'd', 'd', 're']",3,0.2
105,addume,N,6,"['a', 'd', 'du', 'me']",3,0.33
106,addunds,N,7,"['a', 'd', 'd', 'un', 'd', 's']",5,0.14
107,addured,N,7,"['a', 'd', 'du', 'red']",3,0.43
108,addushed,N,8,"['a', 'd', 'du', 'she', 'd']",4,0.38
109,adeen,N,5,"['a', 'de', 'en']",2,0.4
110,adfle,N,5,"['a', 'd', 'f', 'le']",3,0.2
111,adfler,N,6,"['a', 'd', 'f', 'l', 'er']",4,0.17
112,adfles,N,6,"['a', 'd', 'f', 'les']",3,0.33
113,adhands,N,7,"['a', 'd', 'hands']",2,0.57
114,adhirds,N,7,"['a', 'd', 'hir', 'd', 's']",4,0.29
115,adhist,N,6,"['a', 'd', 'his', 't']",3,0.33
116,adiffs,N,6,"['a', 'diff', 's']",2,0.5
117,adle,N,4,"['a', 'd', 'le']",2,0.25
118,adlears,N,7,"['a', 'd', 'le', 'ar', 's']",4,0.29
119,adleys,N,6,"['a', 'd', 'ley', 's']",3,0.33
120,adloss,N,6,"['a', 'd', 'los', 's']",3,0.33
121,adly,N,4,"['a', 'd', 'ly']",2,0.25
122,admar,N,5,"['a', 'd', 'mar']",2,0.4
123,admueurs,N,8,"['a', 'd', 'm', 'u', 'eurs']",4,0.38
124,admuffs,N,7,"['a', 'd', 'm', 'uff', 's']",4,0.29
125,admugned,N,8,"['a', 'd', 'm', 'u', 'gne', 'd']",5,0.25
126,admunds,N,7,"['a', 'd', 'mund', 's']",3,0.43
127,admurst,N,7,"['a', 'd', 'mur', 's', 't']",4,0.29
128,adom,N,4,"['ado', 'm']",1,0.5
129,adsen,N,5,"['a', 'd', 's', 'en']",3,0.2
130,adstied,N,7,"['a', 'd', 's', 'tied']",3,0.43
131,adter,N,5,"['a', 'd', 'ter']",2,0.4
132,advioned,N,8,"['a', 'd', 'vi', 'one', 'd']",4,0.38
133,adwocked,N,8,"['a', 'd', 'w', 'ocked']",3,0.5
134,adwoke,N,6,"['a', 'd', 'woke']",2,0.5
135,adwolds,N,7,"['a', 'd', 'w', 'old', 's']",4,0.29
136,adwosks,N,7,"['a', 'd', 'w', 'o', 's', 'k', 's']",6,0.0
137,adwouched,N,9,"['a', 'd', 'w', 'ouche', 'd']",4,0.44
138,adwourts,N,8,"['a', 'd', 'w', 'our', 't', 's']",5,0.25
139,aecher,N,6,"['a', 'e', 'cher']",2,0.5
140,aekom,N,5,"['a', 'e', 'kom']",2,0.4
141,aertion,N,7,"['a', 'er', 'tion']",2,0.57
142,aesful,N,6,"['a', 'e', 's', 'ful']",3,0.33
143,afalt,N,5,"['a', 'falt']",1,0.6
144,afas,N,4,"['a', 'f', 'a', 's']",3,0.0
145,afed,N,4,"['a', 'f', 'e', 'd']",3,0.0
146,afel,N,4,"['a', 'f', 'el']",2,0.25
147,afept,N,5,"['a', 'f', 'e', 'p', 't']",4,0.0
148,afepts,N,6,"['a', 'f', 'e', 'p', 't', 's']",5,0.0
149,aferes,N,6,"['a', 'fer', 'e', 's']",3,0.33
150,aferned,N,7,"['a', 'fer', 'n', 'e', 'd']",4,0.29
151,afes,N,4,"['a', 'f', 'e', 's']",3,0.0
152,affeal,N,6,"['aff', 'e', 'al']",2,0.5
153,affecks,N,7,"['aff', 'eck', 's']",2,0.57
154,affelts,N,7,"['aff', 'el', 't', 's']",3,0.43
155,affends,N,7,"['aff', 'en', 'd', 's']",3,0.43
156,afflane,N,7,"['aff', 'la', 'n', 'e']",3,0.43
157,afflarts,N,8,"['aff', 'l', 'arts']",2,0.62
158,affolds,N,7,"['aff', 'old', 's']",2,0.57
159,affope,N,6,"['aff', 'op', 'e']",2,0.5
160,afforts,N,7,"['a', 'f', 'for', 't', 's']",4,0.29
161,affranes,N,8,"['aff', 'ran', 'e', 's']",3,0.5
162,affrins,N,7,"['aff', 'r', 'in', 's']",3,0.43
163,affrows,N,7,"['aff', 'row', 's']",2,0.57
164,affug,N,5,"['aff', 'u', 'g']",2,0.4
165,affund,N,6,"['aff', 'un', 'd']",2,0.5
166,affurned,N,8,"['aff', 'urne', 'd']",2,0.62
167,affuse,N,6,"['aff', 'use']",1,0.67
168,affuth,N,6,"['aff', 'u', 'th']",2,0.5
169,afia,N,4,"['afi', 'a']",1,0.5
170,afoins,N,6,"['a', 'f', 'oins']",2,0.5
171,afoods,N,6,"['a', 'food', 's']",2,0.5
172,afoys,N,5,"['a', 'f', 'o', 'y', 's']",4,0.0
173,afress,N,6,"['a', 'fre', 's', 's']",3,0.33
174,afrome,N,6,"['a', 'from', 'e']",2,0.5
175,afrons,N,6,"['afro', 'n', 's']",2,0.5
176,afrorm,N,6,"['afro', 'r', 'm']",2,0.5
177,afstint,N,7,"['a', 'f', 's', 't', 'in', 't']",5,0.14
178,aftus,N,5,"['a', 'f', 't', 'u', 's']",4,0.0
179,agbuct,N,6,"['ag', 'buc', 't']",2,0.5
180,agelier,N,7,"['age', 'lier']",1,0.71
181,agemess,N,7,"['age', 'mes', 's']",2,0.57
182,agfor,N,5,"['ag', 'for']",1,0.6
183,agfors,N,6,"['ag', 'for', 's']",2,0.5
184,aggect,N,6,"['ag', 'ge', 'c', 't']",3,0.33
185,aggess,N,6,"['ag', 'ge', 's', 's']",3,0.33
186,aggey,N,5,"['ag', 'ge', 'y']",2,0.4
187,aggeys,N,6,"['ag', 'ge', 'y', 's']",3,0.33
188,aggraimed,N,9,"['ag', 'gr', 'aimed']",2,0.67
189,aggraims,N,8,"['ag', 'gr', 'aim', 's']",3,0.5
190,aggrues,N,7,"['ag', 'gru', 'e', 's']",3,0.43
191,aghect,N,6,"['agh', 'e', 'c', 't']",3,0.33
192,aghonced,N,8,"['agh', 'once', 'd']",2,0.62
193,agift,N,5,"['a', 'gift']",1,0.6
194,agims,N,5,"['agi', 'm', 's']",2,0.4
195,agincts,N,7,"['ag', 'in', 'c', 't', 's']",4,0.29
196,agive,N,5,"['a', 'give']",1,0.6
197,agix,N,4,"['agi', 'x']",1,0.5
198,agler,N,5,"['ag', 'l', 'er']",2,0.4
199,agok,N,4,"['a', 'gok']",1,0.5
200,agope,N,5,"['ag', 'op', 'e']",2,0.4
201,agright,N,7,"['ag', 'right']",1,0.71
202,agshess,N,7,"['ag', 'she', 's', 's']",3,0.43
203,agstess,N,7,"['ag', 's', 't', 'e', 's', 's']",5,0.14
204,agtrain,N,7,"['ag', 'train']",1,0.71
205,agtrained,N,9,"['ag', 'trained']",1,0.78
206,agur,N,4,"['agu', 'r']",1,0.5
207,ahoits,N,6,"['a', 'ho', 'its']",2,0.5
208,ahokes,N,6,"['a', 'ho', 'k', 'e', 's']",4,0.17
209,ahor,N,4,"['a', 'hor']",1,0.5
210,ahord,N,5,"['a', 'hor', 'd']",2,0.4
211,ahords,N,6,"['a', 'hor', 'd', 's']",3,0.33
212,ahries,N,6,"['a', 'h', 'ries']",2,0.5
213,ahun,N,4,"['a', 'hun']",1,0.5
214,aice,N,4,"['a', 'ice']",1,0.5
215,aices,N,5,"['a', 'ice', 's']",2,0.4
216,aicipes,N,7,"['a', 'ici', 'p', 'e', 's']",4,0.29
217,aier,N,4,"['a', 'ier']",1,0.5
218,aight,N,5,"['a', 'igh', 't']",2,0.4
219,aights,N,6,"['a', 'igh', 't', 's']",3,0.33
220,ailpay,N,6,"['a', 'il', 'pay']",2,0.5
221,ailpays,N,7,"['a', 'il', 'pays']",2,0.57
222,ainfogue,N,8,"['a', 'info', 'gue']",2,0.62
223,ainlibes,N,8,"['a', 'in', 'lib', 'e', 's']",4,0.38
224,ains,N,4,"['a', 'in', 's']",2,0.25
225,aints,N,5,"['a', 'in', 't', 's']",3,0.2
226,aipse,N,5,"['a', 'i', 'p', 's', 'e']",4,0.0
227,aipsed,N,6,"['a', 'i', 'p', 's', 'e', 'd']",5,0.0
228,airclaps,N,8,"['air', 'c', 'la', 'p', 's']",4,0.38
229,airclime,N,8,"['air', 'c', 'lim', 'e']",3,0.5
230,airclimes,N,9,"['air', 'c', 'lim', 'e', 's']",4,0.44
231,airclip,N,7,"['air', 'clip']",1,0.71
232,aircul,N,6,"['air', 'cul']",1,0.67
233,airdess,N,7,"['air', 'de', 's', 's']",3,0.43
234,airdraw,N,7,"['air', 'draw']",1,0.71
235,airdraws,N,8,"['air', 'draw', 's']",2,0.62
236,airflails,N,9,"['air', 'f', 'la', 'ils']",3,0.56
237,airflift,N,8,"['air', 'f', 'lift']",2,0.62
238,airgroin,N,8,"['air', 'gro', 'in']",2,0.62
239,airguild,N,8,"['air', 'gui', 'l', 'd']",3,0.5
240,airguilds,N,9,"['air', 'gui', 'l', 'd', 's']",4,0.44
241,airn,N,4,"['air', 'n']",1,0.5
242,airnos,N,6,"['air', 'nos']",1,0.67
243,airplop,N,7,"['air', 'p', 'l', 'op']",3,0.43
244,airshall,N,8,"['air', 'shall']",1,0.75
245,airsouth,N,8,"['air', 'south']",1,0.75
246,airstares,N,9,"['air', 'star', 'e', 's']",3,0.56
247,airstash,N,8,"['air', 's', 't', 'a', 's', 'h']",5,0.25
248,airstay,N,7,"['air', 'stay']",1,0.71
249,airstrums,N,9,"['air', 's', 't', 'rum', 's']",4,0.44
250,aistnale,N,8,"['a', 'is', 't', 'n', 'a', 'le']",5,0.25
251,aists,N,5,"['a', 'is', 't', 's']",3,0.2
252,aiths,N,5,"['ait', 'h', 's']",2,0.4
253,aits,N,4,"['ait', 's']",1,0.5
254,aive,N,4,"['a', 'ive']",1,0.5
255,aives,N,5,"['a', 'ive', 's']",2,0.4
256,aize,N,4,"['a', 'i', 'ze']",2,0.25
257,ajeqous,N,7,"['a', 'je', 'q', 'ou', 's']",4,0.29
258,ajoin,N,5,"['a', 'join']",1,0.6
259,akcul,N,5,"['a', 'k', 'cul']",2,0.4
260,akde,N,4,"['a', 'k', 'de']",2,0.25
261,akes,N,4,"['ake', 's']",1,0.5
262,akhs,N,4,"['a', 'k', 'h', 's']",3,0.0
263,akrade,N,6,"['a', 'kra', 'de']",2,0.5
264,alade,N,5,"['a', 'la', 'de']",2,0.4
265,alamp,N,5,"['a', 'lamp']",1,0.6
266,alap,N,4,"['a', 'la', 'p']",2,0.25
267,alaves,N,6,"['al', 'aves']",1,0.67
268,alawn,N,5,"['a', 'law', 'n']",2,0.4
269,albole,N,6,"['al', 'bol', 'e']",2,0.5
270,albolls,N,7,"['al', 'bol', 'l', 's']",3,0.43
271,albust,N,6,"['al', 'bus', 't']",2,0.5
272,alcas,N,5,"['al', 'cas']",1,0.6
273,alcimin,N,7,"['al', 'ci', 'min']",2,0.57
274,alcirans,N,8,"['al', 'ci', 'ran', 's']",3,0.5
275,aldims,N,6,"['al', 'd', 'i', 'm', 's']",4,0.17
276,alesray,N,7,"['a', 'les', 'ray']",2,0.57
277,alfives,N,7,"['al', 'five', 's']",2,0.57
278,alfpard,N,7,"['al', 'f', 'par', 'd']",3,0.43
279,aliels,N,6,"['al', 'i', 'el', 's']",3,0.33
280,alked,N,5,"['al', 'ked']",1,0.6
281,alkoe,N,5,"['al', 'ko', 'e']",2,0.4
282,alks,N,4,"['al', 'k', 's']",2,0.25
283,allaced,N,7,"['al', 'la', 'ce', 'd']",3,0.43
284,allahed,N,7,"['allah', 'e', 'd']",2,0.57
285,allald,N,6,"['all', 'al', 'd']",2,0.5
286,allaled,N,7,"['al', 'la', 'le', 'd']",3,0.43
287,allape,N,6,"['al', 'la', 'p', 'e']",3,0.33
288,allaps,N,6,"['al', 'la', 'p', 's']",3,0.33
289,allar,N,5,"['all', 'ar']",1,0.6
290,alldess,N,7,"['all', 'de', 's', 's']",3,0.43
291,alldets,N,7,"['all', 'de', 't', 's']",3,0.43
292,allim,N,5,"['al', 'lim']",1,0.6
293,allint,N,6,"['all', 'in', 't']",2,0.5
294,allired,N,7,"['al', 'lire', 'd']",2,0.57
295,allob,N,5,"['al', 'lo', 'b']",2,0.4
296,allops,N,6,"['all', 'op', 's']",2,0.5
297,allou,N,5,"['all', 'ou']",1,0.6
298,allound,N,7,"['al', 'lo', 'un', 'd']",3,0.43
299,allsit,N,6,"['all', 's', 'it']",2,0.5
300,allye,N,5,"['ally', 'e']",1,0.6
301,almed,N,5,"['al', 'me', 'd']",2,0.4
302,almstreck,N,9,"['al', 'm', 's', 'tre', 'ck']",4,0.44
303,aloid,N,5,"['a', 'loi', 'd']",2,0.4
304,aloiled,N,7,"['a', 'loi', 'le', 'd']",3,0.43
305,alolds,N,6,"['al', 'old', 's']",2,0.5
306,alord,N,5,"['al', 'or', 'd']",2,0.4
307,aloss,N,5,"['a', 'los', 's']",2,0.4
308,alped,N,5,"['al', 'p', 'e', 'd']",3,0.2
309,alpen,N,5,"['al', 'pen']",1,0.6
310,alping,N,6,"['al', 'ping']",1,0.67
311,alsehorts,N,9,"['als', 'e', 'hor', 't', 's']",4,0.44
312,alspouch,N,8,"['als', 'pou', 'ch']",2,0.62
313,alsund,N,6,"['als', 'un', 'd']",2,0.5
314,alsunds,N,7,"['als', 'un', 'd', 's']",3,0.43
315,althos,N,6,"['al', 'thos']",1,0.67
316,altzed,N,6,"['al', 't', 'ze', 'd']",3,0.33
317,alvim,N,5,"['al', 'vi', 'm']",2,0.4
318,alylls,N,6,"['a', 'ly', 'l', 'l', 's']",4,0.17
319,amape,N,5,"['a', 'map', 'e']",2,0.4
320,amately,N,7,"['a', 'mate', 'ly']",2,0.57
321,amaus,N,5,"['a', 'm', 'au', 's']",3,0.2
322,ambent,N,6,"['a', 'm', 'bent']",2,0.5
323,ambents,N,7,"['a', 'm', 'bent', 's']",3,0.43
324,ambert,N,6,"['a', 'm', 'bert']",2,0.5
325,amberts,N,7,"['a', 'm', 'bert', 's']",3,0.43
326,ambess,N,6,"['a', 'm', 'be', 's', 's']",4,0.17
327,ambessed,N,8,"['a', 'm', 'be', 's', 's', 'e', 'd']",6,0.12
328,ambets,N,6,"['a', 'm', 'be', 't', 's']",4,0.17
329,ambic,N,5,"['ambi', 'c']",1,0.6
330,ambind,N,6,"['ambi', 'n', 'd']",2,0.5
331,ambs,N,4,"['a', 'm', 'b', 's']",3,0.0
332,amcars,N,6,"['a', 'm', 'car', 's']",3,0.33
333,amed,N,4,"['a', 'me', 'd']",2,0.25
334,ameg,N,4,"['a', 'me', 'g']",2,0.25
335,ameshed,N,7,"['a', 'me', 'she', 'd']",3,0.43
336,amett,N,5,"['a', 'met', 't']",2,0.4
337,amhance,N,7,"['a', 'm', 'han', 'ce']",3,0.43
338,amho,N,4,"['a', 'm', 'ho']",2,0.25
339,amiance,N,7,"['a', 'mi', 'ance']",2,0.57
340,amias,N,5,"['a', 'mi', 'a', 's']",3,0.2
341,amibed,N,6,"['a', 'mi', 'be', 'd']",3,0.33
342,amion,N,5,"['a', 'mi', 'on']",2,0.4
343,amiques,N,7,"['a', 'mi', 'que', 's']",3,0.43
344,amise,N,5,"['a', 'mise']",1,0.6
345,amives,N,6,"['a', 'mi', 'ves']",2,0.5
346,amler,N,5,"['a', 'm', 'l', 'er']",3,0.2
347,amlers,N,6,"['a', 'm', 'l', 'er', 's']",4,0.17
348,amlo,N,4,"['a', 'm', 'lo']",2,0.25
349,amlos,N,5,"['a', 'm', 'los']",2,0.4
350,ammedes,N,7,"['a', 'm', 'me', 'de', 's']",4,0.29
351,ammet,N,5,"['a', 'm', 'met']",2,0.4
352,ammete,N,6,"['a', 'm', 'met', 'e']",3,0.33
353,ammict,N,6,"['a', 'm', 'mic', 't']",3,0.33
354,amna,N,4,"['a', 'm', 'n', 'a']",3,0.0
355,amning,N,6,"['a', 'm', 'n', 'ing']",3,0.33
356,amns,N,4,"['a', 'm', 'n', 's']",3,0.0
357,amom,N,4,"['a', 'mom']",1,0.5
358,amoubt,N,6,"['a', 'm', 'ou', 'b', 't']",4,0.17
359,ampaigns,N,8,"['amp', 'a', 'ig', 'n', 's']",4,0.38
360,ampgrair,N,8,"['amp', 'gra', 'ir']",2,0.62
361,ampgrairs,N,9,"['amp', 'gra', 'ir', 's']",3,0.56
362,ampist,N,6,"['amp', 'is', 't']",2,0.5
363,ampiste,N,7,"['amp', 'iste']",1,0.71
364,amplal,N,6,"['amp', 'la', 'l']",2,0.5
365,amrays,N,6,"['a', 'm', 'ray', 's']",3,0.33
366,amsha,N,5,"['a', 'm', 's', 'ha']",3,0.2
367,amsice,N,6,"['a', 'm', 's', 'ice']",3,0.33
368,amsine,N,6,"['a', 'm', 's', 'in', 'e']",4,0.17
369,amtan,N,5,"['a', 'm', 'tan']",2,0.4
370,amwere,N,6,"['a', 'm', 'were']",2,0.5
371,amwight,N,7,"['a', 'm', 'wig', 'h', 't']",4,0.29
372,anacs,N,5,"['an', 'a', 'c', 's']",3,0.2
373,anains,N,6,"['an', 'a', 'in', 's']",3,0.33
374,anarms,N,6,"['an', 'arm', 's']",2,0.5
375,anbet,N,5,"['an', 'be', 't']",2,0.4
376,anbrams,N,7,"['an', 'bra', 'm', 's']",3,0.43
377,anceards,N,8,"['ance', 'ard', 's']",2,0.62
378,anced,N,5,"['ance', 'd']",1,0.6
379,anch,N,4,"['an', 'ch']",1,0.5
380,ancher,N,6,"['an', 'cher']",1,0.67
381,anches,N,6,"['an', 'che', 's']",2,0.5
382,anchpays,N,8,"['an', 'ch', 'pays']",2,0.62
383,anchta,N,6,"['an', 'ch', 't', 'a']",3,0.33
384,ancilled,N,8,"['an', 'c', 'il', 'le', 'd']",4,0.38
385,ancing,N,6,['ancing'],0,0.83
386,ancoose,N,7,"['an', 'co', 'o', 's', 'e']",4,0.29
387,ancs,N,4,"['an', 'c', 's']",2,0.25
388,ancy,N,4,['ancy'],0,0.75
389,andas,N,5,"['and', 'a', 's']",2,0.4
390,andow,N,5,"['ando', 'w']",1,0.6
391,andrar,N,6,"['and', 'r', 'ar']",2,0.5
392,andrars,N,7,"['and', 'r', 'ar', 's']",3,0.43
393,anea,N,4,"['an', 'e', 'a']",2,0.25
394,aneat,N,5,"['an', 'e', 'a', 't']",3,0.2
395,aneau,N,5,"['an', 'e', 'au']",2,0.4
396,anebome,N,7,"['an', 'e', 'bom', 'e']",3,0.43
397,aned,N,4,"['an', 'e', 'd']",2,0.25
398,anemns,N,6,"['an', 'e', 'm', 'n', 's']",4,0.17
399,aner,N,4,"['an', 'er']",1,0.5
400,anfals,N,6,"['an', 'f', 'als']",2,0.5
401,anfol,N,5,"['an', 'f', 'o', 'l']",3,0.2
402,angder,N,6,"['ang', 'de', 'r']",2,0.5
403,angders,N,7,"['ang', 'de', 'r', 's']",3,0.43
404,angdete,N,7,"['ang', 'de', 't', 'e']",3,0.43
405,angeing,N,7,"['an', 'ge', 'ing']",2,0.57
406,angies,N,6,"['ang', 'ies']",1,0.67
407,angkill,N,7,"['ang', 'kill']",1,0.71
408,angrired,N,8,"['angr', 'i', 'red']",2,0.62
409,angsits,N,7,"['ang', 's', 'its']",2,0.57
410,anguals,N,7,"['ang', 'u', 'als']",2,0.57
411,anid,N,4,"['an', 'i', 'd']",2,0.25
412,anire,N,5,"['an', 'ir', 'e']",2,0.4
413,anired,N,6,"['an', 'i', 'red']",2,0.5
414,ankhiles,N,8,"['an', 'k', 'hile', 's']",3,0.5
415,ankicks,N,7,"['an', 'kick', 's']",2,0.57
416,anks,N,4,"['an', 'k', 's']",2,0.25
417,annaled,N,7,"['an', 'n', 'a', 'le', 'd']",4,0.29
418,annalked,N,8,"['an', 'n', 'al', 'ked']",3,0.5
419,annatched,N,9,"['an', 'n', 'a', 't', 'che', 'd']",5,0.33
420,annaws,N,6,"['an', 'n', 'a', 'w', 's']",4,0.17
421,anned,N,5,"['an', 'n', 'e', 'd']",3,0.2
422,anneived,N,8,"['an', 'n', 'e', 'ive', 'd']",4,0.38
423,annise,N,6,"['an', 'n', 'is', 'e']",3,0.33
424,anob,N,4,"['a', 'no', 'b']",2,0.25
425,anom,N,4,"['an', 'om']",1,0.5
426,anopt,N,5,"['an', 'op', 't']",2,0.4
427,anote,N,5,"['a', 'note']",1,0.6
428,ansham,N,6,"['ans', 'ham']",1,0.67
429,anshrix,N,7,"['ans', 'h', 'rix']",2,0.57
430,anslipt,N,7,"['ans', 'lip', 't']",2,0.57
431,ansshome,N,8,"['ans', 's', 'home']",2,0.62
432,anst,N,4,"['ans', 't']",1,0.5
433,ansus,N,5,"['an', 'sus']",1,0.6
434,ansuy,N,5,"['ans', 'u', 'y']",2,0.4
435,ansved,N,6,"['ans', 've', 'd']",2,0.5
436,answens,N,7,"['ans', 'wens']",1,0.71
437,antail,N,6,"['ant', 'a', 'il']",2,0.5
438,antalves,N,8,"['ant', 'al', 'ves']",2,0.62
439,antarme,N,7,"['ant', 'arme']",1,0.71
440,antaxe,N,6,"['an', 'taxe']",1,0.67
441,antaxed,N,7,"['an', 'taxe', 'd']",2,0.57
