Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
hegen,N,5,"['he', '##gen']",1,0.6,686.62,0.9
hegie,N,5,"['he', '##g', '##ie']",2,0.4,631.46,1.0
hegies,N,6,"['he', '##g', '##ies']",2,0.5,604.16,0.95
heging,N,6,"['he', '##ging']",1,0.67,656.38,1.0
hegt,N,4,"['he', '##gt']",1,0.5,621.25,0.97
heid,N,4,"['he', '##id']",1,0.5,760.78,0.92
heidde,N,6,"['he', '##idd', '##e']",2,0.5,706.56,0.74
heidden,N,7,"['he', '##idd', '##en']",2,0.57,681.93,0.87
heidt,N,5,"['he', '##id', '##t']",2,0.4,638.21,1.0
heigel,N,6,"['he', '##ige', '##l']",2,0.5,673.06,0.92
heigels,N,7,"['he', '##ige', '##l', '##s']",3,0.43,666.31,1.0
heigens,N,7,"['he', '##igens']",1,0.71,626.92,0.97
heigraad,N,8,"['he', '##ig', '##raad']",2,0.62,610.97,1.0
heiken,N,6,"['he', '##iken']",1,0.67,627.71,0.92
heikmee,N,7,"['he', '##ik', '##mee']",2,0.57,615.41,1.0
heilen,N,6,"['he', '##ile', '##n']",2,0.5,801.27,0.69
hein,N,4,"['he', '##in']",1,0.5,672.41,0.85
heinend,N,7,"['he', '##ine', '##n', '##d']",3,0.43,650.67,0.95
heintje,N,7,"['he', '##int', '##je']",2,0.57,677.15,0.85
heintjes,N,8,"['he', '##int', '##jes']",2,0.62,692.3,0.82
heiren,N,6,"['he', '##ire', '##n']",2,0.5,602.32,1.0
heis,N,4,"['he', '##is']",1,0.5,690.0,0.82
heisjes,N,7,"['he', '##is', '##jes']",2,0.57,671.66,0.92
heispot,N,7,"['he', '##is', '##p', '##ot']",3,0.43,642.5,0.97
heisten,N,7,"['he', '##isten']",1,0.71,700.42,0.67
hejen,N,5,"['he', '##je', '##n']",2,0.4,565.74,1.0
hekart,N,6,"['he', '##k', '##art']",2,0.5,580.15,1.0
heken,N,5,"['he', '##ken']",1,0.6,720.38,0.87
hekend,N,6,"['he', '##kend']",1,0.67,740.88,0.95
heker,N,5,"['he', '##ker']",1,0.6,688.26,0.95
hekert,N,6,"['he', '##ker', '##t']",2,0.5,621.56,0.95
hekes,N,5,"['he', '##ke', '##s']",2,0.4,588.05,1.0
hekker,N,6,"['he', '##kker']",1,0.67,678.06,0.85
hekpen,N,6,"['he', '##k', '##pen']",2,0.5,681.91,0.92
heksels,N,7,"['he', '##ks', '##els']",2,0.57,730.69,0.77
heksers,N,7,"['he', '##ks', '##ers']",2,0.57,778.65,0.85
hekte,N,5,"['he', '##kte']",1,0.6,734.86,0.82
hekten,N,6,"['he', '##kte', '##n']",2,0.5,724.5,0.82
helaar,N,6,"['hel', '##aar']",1,0.67,641.0,1.0
helby,N,5,"['hel', '##by']",1,0.6,598.28,1.0
heldes,N,6,"['hel', '##des']",1,0.67,649.88,0.95
helel,N,5,"['hele', '##l']",1,0.6,609.78,1.0
helf,N,4,"['hel', '##f']",1,0.5,793.65,0.59
helfde,N,6,"['hel', '##f', '##de']",2,0.5,805.62,0.79
helfden,N,7,"['hel', '##f', '##den']",2,0.57,711.23,0.85
helgrik,N,7,"['hel', '##gr', '##ik']",2,0.57,611.77,1.0
helig,N,5,"['hel', '##ig']",1,0.6,756.81,0.87
helijd,N,6,"['hel', '##ijd']",1,0.67,596.1,1.0
helk,N,4,"['hel', '##k']",1,0.5,648.11,0.97
helken,N,6,"['hel', '##ken']",1,0.67,653.11,0.95
helmster,N,8,"['hel', '##m', '##ster']",2,0.62,696.44,0.87
helmsters,N,9,"['hel', '##m', '##sters']",2,0.67,729.94,1.0
helo,N,4,"['hel', '##o']",1,0.5,658.29,0.9
helsje,N,6,"['hel', '##s', '##je']",2,0.5,778.13,0.85
helten,N,6,"['hel', '##ten']",1,0.67,665.26,0.92
heltruk,N,7,"['hel', '##tr', '##uk']",2,0.57,641.03,0.95
helwesk,N,7,"['hel', '##we', '##sk']",2,0.57,592.18,1.0
heme,N,4,"['hem', '##e']",1,0.5,587.05,0.97
hemens,N,6,"['hem', '##ens']",1,0.67,638.68,1.0
hemer,N,5,"['hem', '##er']",1,0.6,596.41,1.0
hemers,N,6,"['hem', '##ers']",1,0.67,646.16,0.97
hemmem,N,6,"['hem', '##me', '##m']",2,0.5,637.1,1.0
hempen,N,6,"['hem', '##pen']",1,0.67,608.71,0.97
heña,N,4,"['he', '##ñ', '##a']",2,0.25,619.51,0.97
henar,N,5,"['hen', '##ar']",1,0.6,616.53,0.97
henden,N,6,"['hen', '##den']",1,0.67,730.39,0.97
hending,N,7,"['hen', '##ding']",1,0.71,711.0,0.95
hendje,N,6,"['hen', '##d', '##je']",2,0.5,742.18,1.0
hendjes,N,7,"['hen', '##d', '##jes']",2,0.57,658.46,1.0
heneel,N,6,"['hen', '##eel']",1,0.67,592.55,1.0
henger,N,6,"['hen', '##ger']",1,0.67,726.68,0.95
hengo,N,5,"['hen', '##go']",1,0.6,574.21,1.0
hengo's,N,7,"['hen', '##go', ""'"", 's']",3,0.43,559.08,1.0
henig,N,5,"['hen', '##ig']",1,0.6,747.83,0.92
hening,N,6,"['hen', '##ing']",1,0.67,694.45,0.97
henken,N,6,"['hen', '##ken']",1,0.67,678.06,0.97
hensie,N,6,"['hen', '##sie']",1,0.67,578.44,1.0
henten,N,6,"['hen', '##ten']",1,0.67,609.58,1.0
hentes,N,6,"['hen', '##tes']",1,0.67,611.95,1.0
hentje,N,6,"['hen', '##tje']",1,0.67,634.61,1.0
hentte,N,6,"['hen', '##t', '##te']",2,0.5,583.3,0.97
hentten,N,7,"['hen', '##t', '##ten']",2,0.57,628.67,0.97
henzee,N,6,"['hen', '##ze', '##e']",2,0.5,573.97,1.0
hep,N,3,"['he', '##p']",1,0.33,664.97,0.97
heper,N,5,"['he', '##per']",1,0.6,606.41,1.0
hepers,N,6,"['he', '##pers']",1,0.67,613.33,1.0
heppen,N,6,"['he', '##ppen']",1,0.67,684.54,0.95
hept,N,4,"['he', '##pt']",1,0.5,637.55,0.97
herbeesd,N,8,"['her', '##be', '##es', '##d']",3,0.5,671.13,1.0
herden,N,6,"['her', '##den']",1,0.67,684.56,0.87
herdijl,N,7,"['her', '##d', '##ijl']",2,0.57,598.44,1.0
herend,N,6,"['her', '##end']",1,0.67,715.97,0.92
herg,N,4,"['her', '##g']",1,0.5,663.6,0.9
hergen,N,6,"['her', '##gen']",1,0.67,641.95,0.97
herger,N,6,"['her', '##ger']",1,0.67,634.68,0.97
herheefd,N,8,"['her', '##he', '##ef', '##d']",3,0.5,746.44,0.95
herhoord,N,8,"['her', '##h', '##oord']",2,0.62,745.22,0.9
heriers,N,7,"['her', '##iers']",1,0.71,631.89,0.97
herk,N,4,"['her', '##k']",1,0.5,664.71,0.82
herkjes,N,7,"['her', '##k', '##jes']",2,0.57,673.17,0.82
herkt,N,5,"['her', '##kt']",1,0.6,668.74,0.97
herkten,N,7,"['her', '##kte', '##n']",2,0.57,695.69,0.95
herlen,N,6,"['her', '##len']",1,0.67,574.92,1.0
herloods,N,8,"['her', '##lo', '##od', '##s']",3,0.5,688.84,0.95
herm,N,4,"['her', '##m']",1,0.5,626.83,0.97
hermen,N,6,"['her', '##men']",1,0.67,655.77,1.0
hermonds,N,8,"['her', '##m', '##onds']",2,0.62,599.72,1.0
hern,N,4,"['her', '##n']",1,0.5,609.58,0.92
hernst,N,6,"['her', '##n', '##st']",2,0.5,666.62,0.97
herpen,N,6,"['her', '##pen']",1,0.67,732.94,0.97
herpjes,N,7,"['her', '##p', '##jes']",2,0.57,736.95,1.0
herpt,N,5,"['her', '##pt']",1,0.6,658.43,0.95
herptes,N,7,"['her', '##pt', '##es']",2,0.57,728.74,1.0
herpy's,N,7,"['her', '##p', '##y', ""'"", 's']",4,0.29,592.15,1.0
herrel,N,6,"['her', '##re', '##l']",2,0.5,601.74,1.0
herrels,N,7,"['her', '##re', '##l', '##s']",3,0.43,594.28,0.97
herrom,N,6,"['her', '##ro', '##m']",2,0.5,665.62,1.0
hersen,N,6,"['hers', '##en']",1,0.67,719.88,0.74
herst,N,5,"['hers', '##t']",1,0.6,728.78,0.56
herstand,N,8,"['hers', '##t', '##and']",2,0.62,747.21,0.77
hersten,N,7,"['hers', '##ten']",1,0.71,659.97,0.92
herstond,N,8,"['hers', '##ton', '##d']",2,0.62,798.79,0.56
hertes,N,6,"['her', '##tes']",1,0.67,669.4,0.95
hertreesd,N,9,"['her', '##tre', '##es', '##d']",3,0.56,660.42,1.0
hertrikt,N,8,"['her', '##tr', '##ikt']",2,0.62,641.45,1.0
hervant,N,7,"['her', '##van', '##t']",2,0.57,651.45,0.97
herweeuwd,N,9,"['her', '##wee', '##uw', '##d']",3,0.56,733.88,1.0
herwelk,N,7,"['her', '##wel', '##k']",2,0.57,632.76,0.97
herwer,N,6,"['her', '##wer']",1,0.67,610.34,1.0
herwers,N,7,"['her', '##wer', '##s']",2,0.57,650.58,1.0
herwijn,N,7,"['her', '##wij', '##n']",2,0.57,671.0,0.97
herzen,N,6,"['her', '##zen']",1,0.67,656.38,0.97
hesbes,N,6,"['he', '##sb', '##es']",2,0.5,692.4,0.95
hesdelf,N,7,"['he', '##sd', '##elf']",2,0.57,596.97,1.0
heses,N,5,"['he', '##se', '##s']",2,0.4,586.92,0.97
hesje,N,5,"['he', '##s', '##je']",2,0.4,627.3,0.74
hesken,N,6,"['he', '##sk', '##en']",2,0.5,630.42,0.92
hesse,N,5,"['he', '##ss', '##e']",2,0.4,614.85,1.0
hesser,N,6,"['he', '##ss', '##er']",2,0.5,615.13,0.97
hessiers,N,8,"['he', '##ss', '##iers']",2,0.62,614.32,1.0
hest,N,4,"['he', '##st']",1,0.5,659.0,0.95
hesteel,N,7,"['he', '##ste', '##el']",2,0.57,627.76,1.0
hesten,N,6,"['he', '##sten']",1,0.67,668.77,0.95
hestje,N,6,"['he', '##st', '##je']",2,0.5,662.5,0.95
hetert,N,6,"['het', '##ert']",1,0.67,656.95,0.97
hetje,N,5,"['het', '##je']",1,0.6,700.35,0.97
hets,N,4,"['het', '##s']",1,0.5,634.72,1.0
hetsen,N,6,"['het', '##sen']",1,0.67,644.41,0.97
hetten,N,6,"['het', '##ten']",1,0.67,616.32,0.97
heu,N,3,"['he', '##u']",1,0.33,590.1,1.0
heuk,N,4,"['he', '##uk']",1,0.5,668.92,0.95
heuken,N,6,"['he', '##uk', '##en']",2,0.5,711.24,0.97
heur,N,4,"['he', '##ur']",1,0.5,659.31,0.95
heut,N,4,"['he', '##ut']",1,0.5,602.33,1.0
heutel,N,6,"['he', '##ute', '##l']",2,0.5,609.5,0.97
heuwel,N,6,"['he', '##uwe', '##l']",2,0.5,632.49,0.92
heuzen,N,6,"['he', '##uz', '##en']",2,0.5,718.52,0.92
heveld,N,6,"['he', '##veld']",1,0.67,622.97,0.97
heven,N,5,"['he', '##ven']",1,0.6,805.19,0.74
hevend,N,6,"['he', '##ven', '##d']",2,0.5,744.87,0.85
heving,N,6,"['he', '##ving']",1,0.67,825.81,0.77
hewen,N,5,"['he', '##wen']",1,0.6,601.56,1.0
hewling,N,7,"['he', '##w', '##ling']",2,0.57,595.71,0.97
hewlings,N,8,"['he', '##w', '##ling', '##s']",3,0.5,600.59,1.0
hexteer,N,7,"['he', '##x', '##te', '##er']",3,0.43,591.24,0.97
hezeer,N,6,"['he', '##ze', '##er']",2,0.5,599.97,0.97
hezen,N,5,"['he', '##zen']",1,0.6,697.77,0.95
hezert,N,6,"['he', '##zer', '##t']",2,0.5,597.64,1.0
hezet,N,5,"['he', '##zet']",1,0.6,630.89,0.97
hezig,N,5,"['he', '##zig']",1,0.6,692.48,0.87
hichtje,N,7,"['h', '##icht', '##je']",2,0.57,640.47,1.0
hichtjes,N,8,"['h', '##icht', '##jes']",2,0.62,653.97,1.0
hicters,N,7,"['h', '##ict', '##ers']",2,0.57,589.74,1.0
hie,N,3,"['h', '##ie']",1,0.33,600.89,0.97
hied,N,4,"['h', '##ied']",1,0.5,653.11,0.97
hiedde,N,6,"['h', '##ied', '##de']",2,0.5,603.64,0.92
hiedden,N,7,"['h', '##ied', '##den']",2,0.57,683.9,1.0
hieder,N,6,"['h', '##ied', '##er']",2,0.5,625.92,1.0
hieders,N,7,"['h', '##ied', '##ers']",2,0.57,646.58,0.97
hieding,N,7,"['h', '##ied', '##ing']",2,0.57,620.87,1.0
hiedjes,N,7,"['h', '##ied', '##jes']",2,0.57,629.22,0.97
hiedt,N,5,"['h', '##iedt']",1,0.6,613.08,0.97
hieg,N,4,"['h', '##ie', '##g']",2,0.25,665.51,0.95
hieging,N,7,"['h', '##ie', '##ging']",2,0.57,636.87,0.97
hiegjes,N,7,"['h', '##ie', '##g', '##jes']",3,0.43,628.05,1.0
hiek,N,4,"['h', '##iek']",1,0.5,607.74,1.0
hieken,N,6,"['h', '##ieken']",1,0.67,617.41,1.0
hiekjes,N,7,"['h', '##iek', '##jes']",2,0.57,662.6,0.92
hiekste,N,7,"['h', '##iek', '##ste']",2,0.57,573.85,1.0
hiekte,N,6,"['h', '##iek', '##te']",2,0.5,638.84,1.0
hiekwerk,N,8,"['h', '##iek', '##werk']",2,0.62,695.0,1.0
hien,N,4,"['h', '##ien']",1,0.5,577.89,0.97
hienal,N,6,"['h', '##ien', '##al']",2,0.5,606.56,1.0
hienden,N,7,"['h', '##iend', '##en']",2,0.57,582.16,1.0
hienstoel,N,9,"['h', '##ien', '##st', '##oel']",3,0.56,622.74,1.0
hierde,N,6,"['hier', '##de']",1,0.67,665.91,0.92
hierden,N,7,"['hier', '##den']",1,0.71,629.76,0.97
hieren,N,6,"['hier', '##en']",1,0.67,701.88,0.92
hiergier,N,8,"['hier', '##g', '##ier']",2,0.62,655.85,1.0
hierkij,N,7,"['hier', '##k', '##ij']",2,0.57,630.24,1.0
hiernee,N,7,"['hier', '##ne', '##e']",2,0.57,718.18,0.85
hierpien,N,8,"['hier', '##p', '##ien']",2,0.62,601.58,1.0
hiertje,N,7,"['hier', '##tje']",1,0.71,692.86,0.95
hiertjes,N,8,"['hier', '##tjes']",1,0.75,682.47,0.97
hiervrouw,N,9,"['hier', '##vrouw']",1,0.78,732.03,0.95
hierwee,N,7,"['hier', '##wee']",1,0.71,736.49,0.95
hies,N,4,"['h', '##ies']",1,0.5,650.58,0.97
hiest,N,5,"['h', '##iest']",1,0.6,688.18,1.0
hiesten,N,7,"['h', '##iest', '##en']",2,0.57,628.58,0.95
hiester,N,7,"['h', '##iest', '##er']",2,0.57,648.51,1.0
hiesters,N,8,"['h', '##iest', '##ers']",2,0.62,609.66,0.97
hiet,N,4,"['h', '##iet']",1,0.5,652.54,0.97
hieten,N,6,"['h', '##ieten']",1,0.67,629.11,0.97
hietje,N,6,"['h', '##iet', '##je']",2,0.5,599.97,1.0
hietjes,N,7,"['h', '##iet', '##jes']",2,0.57,623.31,1.0
hievee,N,6,"['h', '##ieve', '##e']",2,0.5,582.39,0.97
hievees,N,7,"['h', '##ieve', '##es']",2,0.57,595.68,1.0
hievends,N,8,"['h', '##ieven', '##d', '##s']",3,0.5,610.87,1.0
hievent,N,7,"['h', '##ieven', '##t']",2,0.57,582.41,1.0
hiezels,N,7,"['h', '##iez', '##els']",2,0.57,603.5,0.97
higel,N,5,"['h', '##ige', '##l']",2,0.4,560.41,1.0
higels,N,6,"['h', '##ige', '##l', '##s']",3,0.33,586.92,0.97
hijd,N,4,"['hij', '##d']",1,0.5,584.22,0.97
hijdje,N,6,"['hij', '##d', '##je']",2,0.5,591.81,0.97
hijf,N,4,"['hij', '##f']",1,0.5,619.34,1.0
hijfel,N,6,"['hij', '##f', '##el']",2,0.5,666.05,1.0
hijk,N,4,"['hij', '##k']",1,0.5,644.35,0.97
hijken,N,6,"['hij', '##ken']",1,0.67,648.81,0.97
hijl,N,4,"['hij', '##l']",1,0.5,713.0,0.9
hijle,N,5,"['hij', '##le']",1,0.6,617.64,1.0
hijlen,N,6,"['hij', '##len']",1,0.67,703.11,0.97
hijmaak,N,7,"['hij', '##ma', '##ak']",2,0.57,639.22,0.97
hijn,N,4,"['hij', '##n']",1,0.5,602.65,0.97
hijntjes,N,8,"['hij', '##n', '##tjes']",2,0.62,624.36,1.0
hijt,N,4,"['hij', '##t']",1,0.5,614.49,1.0
hijtail,N,7,"['hij', '##t', '##ail']",2,0.57,596.38,1.0
hijtje,N,6,"['hij', '##tje']",1,0.67,630.68,0.97
hijven,N,6,"['hij', '##ven']",1,0.67,676.49,1.0
hil,N,3,"['h', '##il']",1,0.33,686.56,0.97
hilden,N,6,"['h', '##il', '##den']",2,0.5,651.67,0.85
hildijk,N,7,"['h', '##il', '##d', '##ijk']",3,0.43,608.78,1.0
hille,N,5,"['h', '##ille']",1,0.6,668.46,0.95
hillen,N,6,"['h', '##illen']",1,0.67,714.97,0.97
hils,N,4,"['h', '##il', '##s']",2,0.25,649.55,0.97
hilsje,N,6,"['h', '##il', '##s', '##je']",3,0.33,640.56,1.0
hilsjes,N,7,"['h', '##il', '##s', '##jes']",3,0.43,603.65,0.95
himf,N,4,"['h', '##im', '##f']",2,0.25,590.47,0.97
himper,N,6,"['h', '##im', '##per']",2,0.5,630.33,1.0
himsen,N,6,"['h', '##im', '##sen']",2,0.5,622.34,1.0
hin,N,3,"['h', '##in']",1,0.33,623.7,0.95
hindel,N,6,"['h', '##inde', '##l']",2,0.5,651.64,0.95
hings,N,5,"['h', '##ings']",1,0.6,631.69,0.95
hinnen,N,6,"['h', '##innen']",1,0.67,652.4,0.95
hinon,N,5,"['h', '##ino', '##n']",2,0.4,578.38,0.97
hins,N,4,"['h', '##ins']",1,0.5,660.24,0.97
hinsjes,N,7,"['h', '##ins', '##jes']",2,0.57,611.03,1.0
hipons,N,6,"['h', '##ip', '##ons']",2,0.5,620.41,0.97
hipor,N,5,"['h', '##ip', '##or']",2,0.4,599.26,1.0
hipus,N,5,"['h', '##ip', '##us']",2,0.4,643.34,1.0
hirnen,N,6,"['h', '##ir', '##nen']",2,0.5,593.08,1.0
hirnes,N,6,"['h', '##ir', '##ne', '##s']",3,0.33,612.14,1.0
his,N,3,"['h', '##is']",1,0.33,662.03,0.92
hispen,N,6,"['h', '##is', '##pen']",2,0.5,600.08,1.0
hissen,N,6,"['h', '##issen']",1,0.67,654.88,0.9
hissie,N,6,"['h', '##issie']",1,0.67,607.55,1.0
hissies,N,7,"['h', '##issie', '##s']",2,0.57,605.24,1.0
hist,N,4,"['h', '##ist']",1,0.5,633.86,0.95
histe,N,5,"['h', '##iste']",1,0.6,665.03,0.87
histen,N,6,"['h', '##isten']",1,0.67,678.63,0.92
histjes,N,7,"['h', '##ist', '##jes']",2,0.57,686.66,0.97
histte,N,6,"['h', '##ist', '##te']",2,0.5,698.67,0.92
hitton,N,6,"['h', '##itt', '##on']",2,0.5,662.82,1.0
hittons,N,7,"['h', '##itt', '##ons']",2,0.57,610.26,1.0
hobrels,N,7,"['h', '##ob', '##re', '##l', '##s']",4,0.29,576.31,1.0
hochjes,N,7,"['h', '##och', '##jes']",2,0.57,639.74,1.0
hocht,N,5,"['h', '##ocht']",1,0.6,669.89,0.97
hochten,N,7,"['h', '##ocht', '##en']",2,0.57,682.94,0.92
hochtig,N,7,"['h', '##ocht', '##ig']",2,0.57,700.74,0.97
hochting,N,8,"['h', '##ocht', '##ing']",2,0.62,639.21,1.0
hod,N,3,"['h', '##od']",1,0.33,579.36,0.92
hoddat,N,6,"['h', '##od', '##dat']",2,0.5,573.79,1.0
hode,N,4,"['h', '##ode']",1,0.5,596.66,0.97
hoden,N,5,"['h', '##oden']",1,0.6,640.62,0.97
hodens,N,6,"['h', '##oden', '##s']",2,0.5,628.74,1.0
hodi,N,4,"['h', '##od', '##i']",2,0.25,541.18,0.97
hodi's,N,6,"['h', '##od', '##i', ""'"", 's']",4,0.17,640.37,1.0
hodijn,N,6,"['h', '##od', '##ijn']",2,0.5,625.79,1.0
hodje,N,5,"['h', '##od', '##je']",2,0.4,617.0,1.0
hodjes,N,6,"['h', '##od', '##jes']",2,0.5,639.16,0.97
hoebels,N,7,"['hoe', '##bel', '##s']",2,0.57,671.97,0.87
hoefdes,N,7,"['hoef', '##des']",1,0.71,758.65,0.97
hoeg,N,4,"['hoe', '##g']",1,0.5,660.1,1.0
hoegtes,N,7,"['hoe', '##gt', '##es']",2,0.57,664.32,0.97
hoei,N,4,"['hoe', '##i']",1,0.5,746.54,0.74
hoeibaar,N,8,"['hoe', '##ib', '##aar']",2,0.62,705.05,0.97
hoeise,N,6,"['hoe', '##ise']",1,0.67,591.21,1.0
hoekbui,N,7,"['hoek', '##b', '##ui']",2,0.57,792.08,0.95
hoel,N,4,"['hoe', '##l']",1,0.5,638.58,0.95
hoelden,N,7,"['hoe', '##l', '##den']",2,0.57,668.17,0.95
hoelen,N,6,"['hoe', '##len']",1,0.67,688.36,0.95
hoelt,N,5,"['hoe', '##l', '##t']",2,0.4,603.73,0.97
hoem,N,4,"['hoe', '##m']",1,0.5,593.16,1.0
hoemen,N,6,"['hoe', '##men']",1,0.67,582.21,1.0
hoenar,N,6,"['hoe', '##na', '##r']",2,0.5,662.18,0.97
hoende,N,6,"['hoe', '##n', '##de']",2,0.5,653.62,0.92
hoenen,N,6,"['hoe', '##nen']",1,0.67,640.28,0.77
hoepjes,N,7,"['hoe', '##p', '##jes']",2,0.57,678.49,0.92
hoeptijd,N,8,"['hoe', '##pt', '##ijd']",2,0.62,649.14,0.97
hoeram,N,6,"['hoe', '##ram']",1,0.67,615.34,1.0
hoerd,N,5,"['hoe', '##r', '##d']",2,0.4,617.84,0.97
hoerzan,N,7,"['hoe', '##r', '##z', '##an']",3,0.43,660.66,1.0
hoesjes,N,7,"['hoe', '##s', '##jes']",2,0.57,640.0,0.15
hoespen,N,7,"['hoe', '##sp', '##en']",2,0.57,633.1,1.0
hoestaan,N,8,"['hoe', '##staan']",1,0.75,724.53,0.97
hoestand,N,8,"['hoe', '##stand']",1,0.75,735.41,0.97
hoeszaal,N,8,"['hoe', '##s', '##z', '##aal']",3,0.5,656.18,1.0
hoet,N,4,"['hoe', '##t']",1,0.5,659.06,0.97
hoeten,N,6,"['hoe', '##ten']",1,0.67,667.58,0.97
hoetend,N,7,"['hoe', '##ten', '##d']",2,0.57,675.0,1.0
hoetje,N,6,"['hoe', '##tje']",1,0.67,722.67,0.85
hoetjes,N,7,"['hoe', '##tjes']",1,0.71,687.21,0.87
hoetsje,N,7,"['hoe', '##ts', '##je']",2,0.57,666.36,0.97
hoezelt,N,7,"['hoe', '##zel', '##t']",2,0.57,634.18,1.0
hoffe,N,5,"['h', '##off', '##e']",2,0.4,690.29,1.0
hoffel,N,6,"['h', '##off', '##el']",2,0.5,650.65,0.92
hoffels,N,7,"['h', '##off', '##els']",2,0.57,638.54,0.95
hoffers,N,7,"['h', '##off', '##ers']",2,0.57,660.03,0.92
hoft,N,4,"['h', '##oft']",1,0.5,711.79,0.79
hoften,N,6,"['h', '##oft', '##en']",2,0.5,730.97,0.9
hofwang,N,7,"['h', '##of', '##wa', '##n', '##g']",4,0.29,664.55,0.97
hog,N,3,['hog'],0,0.67,630.08,0.95
hogel,N,5,"['hoge', '##l']",1,0.6,619.89,0.95
hogels,N,6,"['hoge', '##l', '##s']",2,0.5,623.74,0.9
hogens,N,6,"['hoge', '##n', '##s']",2,0.5,591.03,0.95
hoggen,N,6,"['hog', '##gen']",1,0.67,631.46,1.0
hoggend,N,7,"['hog', '##gen', '##d']",2,0.57,613.21,1.0
hoggy,N,5,"['hog', '##g', '##y']",2,0.4,727.91,0.95
hoggy's,N,7,"['hog', '##g', '##y', ""'"", 's']",4,0.29,695.53,0.92
hogies,N,6,"['hog', '##ies']",1,0.67,585.37,0.97
hogje,N,5,"['hog', '##je']",1,0.6,610.97,1.0
hogjes,N,6,"['hog', '##jes']",1,0.67,603.79,1.0
hohu,N,4,"['h', '##oh', '##u']",2,0.25,590.26,1.0
hoke,N,4,"['h', '##oke']",1,0.5,629.29,0.97
hokees,N,6,"['h', '##oke', '##es']",2,0.5,576.97,1.0
hoken,N,5,"['h', '##oken']",1,0.6,634.67,1.0
hokers,N,6,"['h', '##oke', '##r', '##s']",3,0.33,629.32,1.0
hokes,N,5,"['h', '##oke', '##s']",2,0.4,602.35,1.0
hoking,N,6,"['h', '##ok', '##ing']",2,0.5,633.92,1.0
hokkers,N,7,"['h', '##okk', '##ers']",2,0.57,687.13,0.82
hoksen,N,6,"['h', '##ok', '##sen']",2,0.5,706.32,1.0
holdy,N,5,"['h', '##old', '##y']",2,0.4,644.0,0.97
holend,N,6,"['h', '##olen', '##d']",2,0.5,720.58,0.79
holer,N,5,"['h', '##ole', '##r']",2,0.4,661.41,0.95
holig,N,5,"['h', '##ol', '##ig']",2,0.4,695.82,0.9
holk,N,4,"['h', '##ol', '##k']",2,0.25,679.14,0.97
holken,N,6,"['h', '##ol', '##ken']",2,0.5,653.63,1.0
holles,N,6,"['h', '##olle', '##s']",2,0.5,684.64,0.9
hollo's,N,7,"['h', '##oll', '##o', ""'"", 's']",4,0.29,624.23,1.0
holmen,N,6,"['h', '##ol', '##men']",2,0.5,693.21,0.9
hols,N,4,"['h', '##ol', '##s']",2,0.25,733.46,0.77
holts,N,5,"['h', '##ol', '##ts']",2,0.4,706.31,0.92
homen,N,5,"['hom', '##en']",1,0.6,634.42,0.97
homplal,N,7,"['hom', '##pl', '##al']",2,0.57,570.58,0.97
hompt,N,5,"['hom', '##pt']",1,0.6,593.55,0.97
homrel,N,6,"['hom', '##re', '##l']",2,0.5,591.95,1.0
homsen,N,6,"['hom', '##sen']",1,0.67,612.54,1.0
homvels,N,7,"['hom', '##vel', '##s']",2,0.57,571.08,1.0
hon,N,3,"['h', '##on']",1,0.33,630.11,0.97
honde,N,5,"['hond', '##e']",1,0.6,662.89,0.92
hondels,N,7,"['hond', '##els']",1,0.71,644.16,0.82
hondes,N,6,"['hond', '##es']",1,0.67,754.8,0.97
hong,N,4,"['h', '##ong']",1,0.5,680.67,0.74
honker,N,6,"['h', '##onk', '##er']",2,0.5,702.18,0.87
honkse,N,6,"['h', '##onk', '##se']",2,0.5,659.85,1.0
hons,N,4,"['h', '##ons']",1,0.5,633.92,0.97
honsen,N,6,"['h', '##ons', '##en']",2,0.5,636.31,0.97
honsend,N,7,"['h', '##ons', '##end']",2,0.57,731.97,0.9
honste,N,6,"['h', '##ons', '##te']",2,0.5,626.44,0.85
honsten,N,7,"['h', '##ons', '##ten']",2,0.57,637.38,0.97
hont,N,4,"['h', '##ont']",1,0.5,629.43,0.95
honten,N,6,"['h', '##ont', '##en']",2,0.5,603.16,0.97
hontjes,N,7,"['h', '##ont', '##jes']",2,0.57,656.31,0.97
honzen,N,6,"['h', '##on', '##zen']",2,0.5,707.12,0.92
hood,N,4,"['h', '##ood']",1,0.5,644.03,1.0
hoodaat,N,7,"['h', '##ood', '##aat']",2,0.57,590.51,1.0
hoodband,N,8,"['h', '##ood', '##b', '##and']",3,0.5,655.94,0.9
hoodbern,N,8,"['h', '##ood', '##ber', '##n']",3,0.5,643.15,1.0
hooden,N,6,"['h', '##ood', '##en']",2,0.5,637.08,1.0
hoodlij,N,7,"['h', '##ood', '##l', '##ij']",3,0.43,656.1,1.0
hoodlol,N,7,"['h', '##ood', '##lo', '##l']",3,0.43,720.78,0.97
hoofdmaak,N,9,"['hoofd', '##ma', '##ak']",2,0.67,847.14,0.82
hoofdplak,N,9,"['hoofd', '##pl', '##ak']",2,0.67,755.44,0.62
hoofdplok,N,9,"['hoofd', '##pl', '##ok']",2,0.67,746.44,0.95
hoofdried,N,9,"['hoofd', '##rie', '##d']",2,0.67,645.15,1.0
hoofdstaart,N,11,"['hoofdst', '##aart']",1,0.82,852.69,0.64
