,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
65,absald,N,6,"['a', 'b', 's', 'al', 'd']",4,0.17
66,absept,N,6,"['a', 'b', 's', 'e', 'p', 't']",5,0.0
67,abstrelt,N,8,"['a', 'b', 's', 't', 'r', 'el', 't']",6,0.12
68,abte,N,4,"['a', 'b', 'te']",2,0.25
69,achterds,N,8,"['achter', 'd', 's']",2,0.62
70,achtjaan,N,8,"['acht', 'j', 'aan']",2,0.62
71,achts,N,5,"['acht', 's']",1,0.6
72,acool,N,5,"['a', 'co', 'ol']",2,0.4
73,acteept,N,7,"['act', 'e', 'e', 'p', 't']",4,0.29
74,aden,N,4,"['a', 'd', 'en']",2,0.25
75,adgent,N,6,"['a', 'd', 'gen', 't']",3,0.33
76,adhees,N,6,"['a', 'd', 'he', 'e', 's']",4,0.17
77,adim,N,4,"['a', 'di', 'm']",2,0.25
78,adit,N,4,"['a', 'dit']",1,0.5
79,adooi,N,5,"['a', 'd', 'ooi']",2,0.4
80,adrak,N,5,"['a', 'dra', 'k']",2,0.4
81,adries,N,6,"['a', 'drie', 's']",2,0.5
82,aduus,N,5,"['a', 'd', 'u', 'us']",3,0.2
83,adwel,N,5,"['a', 'd', 'wel']",2,0.4
84,adzie,N,5,"['a', 'd', 'zie']",2,0.4
85,aeik,N,4,"['a', 'e', 'ik']",2,0.25
86,afbinst,N,7,"['af', 'b', 'in', 's', 't']",4,0.29
87,afbrenk,N,7,"['af', 'b', 'ren', 'k']",3,0.43
88,afdrijk,N,7,"['af', 'd', 'rij', 'k']",3,0.43
89,afdrook,N,7,"['af', 'd', 'r', 'ook']",3,0.43
90,afes,N,4,"['af', 'e', 's']",2,0.25
91,afgas,N,5,"['af', 'ga', 's']",2,0.4
92,afhoen,N,6,"['af', 'ho', 'en']",2,0.5
93,afhoer,N,6,"['af', 'ho', 'er']",2,0.5
94,afmoer,N,6,"['af', 'mo', 'er']",2,0.5
95,afmorst,N,7,"['af', 'm', 'or', 's', 't']",4,0.29
96,afschef,N,7,"['af', 'sch', 'e', 'f']",3,0.43
97,aftacht,N,7,"['af', 't', 'acht']",2,0.57
98,aftad,N,5,"['af', 't', 'a', 'd']",3,0.2
99,aftijn,N,6,"['af', 't', 'ijn']",2,0.5
100,afuun,N,5,"['af', 'u', 'u', 'n']",3,0.2
101,afwers,N,6,"['af', 'w', 'ers']",2,0.5
102,ag,N,2,['ag'],0,0.5
103,aghu,N,4,"['ag', 'h', 'u']",2,0.25
104,aghu's,N,6,"['ag', 'h', 'u', ""'"", 's']",4,0.17
105,agi,N,3,"['ag', 'i']",1,0.33
106,ahs,N,3,"['a', 'h', 's']",2,0.0
107,aillan,N,6,"['a', 'ill', 'an']",2,0.5
108,ain,N,3,"['a', 'in']",1,0.33
109,ak,N,2,"['a', 'k']",1,0.0
110,ake,N,3,"['a', 'k', 'e']",2,0.0
111,akhums,N,6,"['a', 'k', 'h', 'um', 's']",4,0.17
112,akind,N,5,"['a', 'k', 'in', 'd']",3,0.2
113,akkeeld,N,7,"['a', 'k', 'k', 'eel', 'd']",4,0.29
114,akkent,N,6,"['a', 'k', 'ken', 't']",3,0.33
115,akloop,N,6,"['a', 'k', 'lo', 'op']",3,0.33
116,akse,N,4,"['a', 'k', 's', 'e']",3,0.0
117,akter,N,5,"['a', 'k', 'ter']",2,0.4
118,akwal,N,5,"['a', 'k', 'w', 'al']",3,0.2
119,alars,N,5,"['al', 'ar', 's']",2,0.4
120,albecht,N,7,"['al', 'b', 'echt']",2,0.57
121,alde,N,4,"['al', 'de']",1,0.5
122,aldenkt,N,7,"['al', 'denk', 't']",2,0.57
123,alders,N,6,"['al', 'der', 's']",2,0.5
124,aldes,N,5,"['al', 'de', 's']",2,0.4
125,aleem,N,5,"['al', 'e', 'e', 'm']",3,0.2
126,alerf,N,5,"['al', 'er', 'f']",2,0.4
127,alfaar,N,6,"['al', 'f', 'aar']",2,0.5
128,alfjaar,N,7,"['al', 'f', 'jaar']",2,0.57
129,algang,N,6,"['al', 'gang']",1,0.67
130,algel,N,5,"['al', 'gel']",1,0.6
131,algoei,N,6,"['al', 'go', 'e', 'i']",3,0.33
132,alhom,N,5,"['al', 'h', 'om']",2,0.4
133,almeid,N,6,"['al', 'me', 'i', 'd']",3,0.33
134,almes,N,5,"['al', 'me', 's']",2,0.4
135,alteems,N,7,"['al', 'te', 'e', 'm', 's']",4,0.29
136,altisch,N,7,"['al', 't', 'i', 'sch']",3,0.43
137,alvang,N,6,"['al', 'van', 'g']",2,0.5
138,alve,N,4,"['al', 've']",1,0.5
139,alvier,N,6,"['al', 'vier']",1,0.67
140,ambtaan,N,7,"['am', 'b', 't', 'aan']",3,0.43
141,ame,N,3,"['am', 'e']",1,0.33
142,amfer,N,5,"['am', 'f', 'er']",2,0.4
143,amliep,N,6,"['am', 'lie', 'p']",2,0.5
144,amme,N,4,"['am', 'me']",1,0.5
145,ammer,N,5,"['a', 'mmer']",1,0.6
146,amnaan,N,6,"['am', 'n', 'aan']",2,0.5
147,amoen,N,5,"['a', 'mo', 'en']",2,0.4
148,ampkrag,N,7,"['amp', 'k', 'ra', 'g']",3,0.43
149,ampkrig,N,7,"['amp', 'k', 'r', 'ig']",3,0.43
150,amplaas,N,7,"['amp', 'la', 'as']",2,0.57
151,ampland,N,7,"['amp', 'land']",1,0.71
152,amret,N,5,"['am', 'r', 'e', 't']",3,0.2
153,ams,N,3,"['am', 's']",1,0.33
154,amschaak,N,8,"['am', 'sch', 'aak']",2,0.62
155,amslaan,N,7,"['am', 's', 'l', 'aan']",3,0.43
156,amstuk,N,6,"['am', 'stuk']",1,0.67
157,amtrand,N,7,"['am', 'tra', 'n', 'd']",3,0.43
158,amvocht,N,7,"['am', 'vo', 'ch', 't']",3,0.43
159,anam,N,4,"['an', 'am']",1,0.5
160,anda,N,4,"['an', 'da']",1,0.5
161,andang,N,6,"['an', 'dan', 'g']",2,0.5
162,andicht,N,7,"['an', 'dicht']",1,0.71
163,andooi,N,6,"['an', 'd', 'ooi']",2,0.5
164,andos,N,5,"['an', 'd', 'o', 's']",3,0.2
165,anen,N,4,"['an', 'en']",1,0.5
166,anghoord,N,8,"['an', 'g', 'hoor', 'd']",3,0.5
167,anghoordt,N,9,"['an', 'g', 'hoor', 'd', 't']",4,0.44
168,angrans,N,7,"['an', 'gra', 'n', 's']",3,0.43
169,angstzwaam,N,10,"['an', 'g', 's', 't', 'z', 'wa', 'am']",6,0.3
170,angszee,N,7,"['an', 'g', 's', 'ze', 'e']",4,0.29
171,angt,N,4,"['an', 'g', 't']",2,0.25
172,annast,N,6,"['an', 'na', 's', 't']",3,0.33
173,annue,N,5,"['an', 'nu', 'e']",2,0.4
174,anpo,N,4,"['an', 'po']",1,0.5
175,anre,N,4,"['an', 'r', 'e']",2,0.25
176,anren,N,5,"['an', 'ren']",1,0.6
177,ansels,N,6,"['an', 's', 'el', 's']",3,0.33
178,antrog,N,6,"['an', 't', 'ro', 'g']",3,0.33
179,antsteel,N,8,"['an', 't', 'ste', 'el']",3,0.5
180,anveen,N,6,"['an', 'v', 'een']",2,0.5
181,anver,N,5,"['an', 'ver']",1,0.6
182,anwaar,N,6,"['an', 'waar']",1,0.67
183,anwin,N,5,"['an', 'w', 'in']",2,0.4
184,anzecht,N,7,"['an', 'z', 'echt']",2,0.57
185,anzert,N,6,"['an', 'z', 'er', 't']",3,0.33
186,anzucht,N,7,"['an', 'z', 'u', 'ch', 't']",4,0.29
187,ap,N,2,"['a', 'p']",1,0.0
188,apaan,N,5,"['a', 'p', 'aan']",2,0.4
189,apel,N,4,"['a', 'p', 'el']",2,0.25
190,apers,N,5,"['a', 'per', 's']",2,0.4
191,apgels,N,6,"['a', 'p', 'gel', 's']",3,0.33
192,apneet,N,6,"['a', 'p', 'n', 'e', 'e', 't']",5,0.0
193,apos,N,4,"['a', 'po', 's']",2,0.25
194,appen,N,5,"['app', 'en']",1,0.6
195,appes,N,5,"['app', 'e', 's']",2,0.4
196,appis,N,5,"['app', 'is']",1,0.6
197,aps,N,3,"['a', 'p', 's']",2,0.0
198,apteer,N,6,"['a', 'p', 'te', 'er']",3,0.33
199,aptiem,N,6,"['a', 'p', 'tie', 'm']",3,0.33
200,ard,N,3,"['ar', 'd']",1,0.33
201,ardaak,N,6,"['ar', 'd', 'aak']",2,0.5
202,arder,N,5,"['ar', 'der']",1,0.6
203,ardeur,N,6,"['ar', 'de', 'ur']",2,0.5
204,ardog,N,5,"['ar', 'd', 'o', 'g']",3,0.2
205,arf,N,3,"['ar', 'f']",1,0.33
206,arkee,N,5,"['ar', 'k', 'e', 'e']",3,0.2
207,arkweef,N,7,"['ar', 'k', 'we', 'e', 'f']",4,0.29
208,armers,N,6,"['ar', 'm', 'ers']",2,0.5
209,arnast,N,6,"['ar', 'na', 's', 't']",3,0.33
210,arnient,N,7,"['ar', 'n', 'i', 'en', 't']",4,0.29
211,arrijd,N,6,"['ar', 'rij', 'd']",2,0.5
212,arschrift,N,9,"['ar', 'sch', 'ri', 'f', 't']",4,0.44
213,arschrikt,N,9,"['ar', 'sch', 'r', 'ik', 't']",4,0.44
214,arsel,N,5,"['ar', 's', 'el']",2,0.4
215,arsels,N,6,"['ar', 's', 'el', 's']",3,0.33
216,arsen,N,5,"['ar', 's', 'en']",2,0.4
217,arslag,N,6,"['ar', 'slag']",1,0.67
218,artij,N,5,"['ar', 't', 'ij']",2,0.4
219,artocht,N,7,"['ar', 'toch', 't']",2,0.57
220,arvaar,N,6,"['ar', 'va', 'ar']",2,0.5
221,arweg,N,5,"['ar', 'weg']",1,0.6
222,arwies,N,6,"['ar', 'wie', 's']",2,0.5
223,arza,N,4,"['ar', 'z', 'a']",2,0.25
224,arzie,N,5,"['ar', 'zie']",1,0.6
225,asca's,N,6,"['as', 'ca', ""'"", 's']",3,0.33
226,asen,N,4,"['as', 'en']",1,0.5
227,asfonk,N,6,"['as', 'f', 'on', 'k']",3,0.33
228,asgaan,N,6,"['as', 'gaan']",1,0.67
229,asgroef,N,7,"['as', 'g', 'ro', 'e', 'f']",4,0.29
230,asha,N,4,"['as', 'ha']",1,0.5
231,ashaar,N,6,"['as', 'haar']",1,0.67
232,asho,N,4,"['as', 'ho']",1,0.5
233,askad,N,5,"['as', 'ka', 'd']",2,0.4
234,asker,N,5,"['as', 'ker']",1,0.6
235,askers,N,6,"['as', 'ker', 's']",2,0.5
236,asleer,N,6,"['as', 'le', 'er']",2,0.5
237,asmars,N,6,"['as', 'ma', 'r', 's']",3,0.33
238,asnact,N,6,"['as', 'n', 'act']",2,0.5
239,asser,N,5,"['as', 's', 'er']",2,0.4
240,assiek,N,6,"['as', 's', 'ie', 'k']",3,0.33
241,asstel,N,6,"['as', 'stel']",1,0.67
242,astee,N,5,"['as', 'te', 'e']",2,0.4
243,asts,N,4,"['as', 't', 's']",2,0.25
244,asuun,N,5,"['as', 'u', 'u', 'n']",3,0.2
245,ate,N,3,"['a', 'te']",1,0.33
246,atel,N,4,"['at', 'el']",1,0.5
247,atens,N,5,"['at', 'en', 's']",2,0.4
248,atert,N,5,"['at', 'er', 't']",2,0.4
249,atgal,N,5,"['at', 'g', 'al']",2,0.4
250,aths,N,4,"['at', 'h', 's']",2,0.25
251,atkang,N,6,"['at', 'kan', 'g']",2,0.5
252,atrim,N,5,"['at', 'ri', 'm']",2,0.4
253,atroer,N,6,"['at', 'ro', 'er']",2,0.5
254,atroop,N,6,"['at', 'ro', 'op']",2,0.5
255,ats,N,3,"['at', 's']",1,0.33
256,atslond,N,7,"['at', 's', 'lo', 'n', 'd']",4,0.29
257,atter,N,5,"['at', 'ter']",1,0.6
258,atzas,N,5,"['at', 'z', 'as']",2,0.4
259,aulaars,N,7,"['a', 'ul', 'aar', 's']",3,0.43
260,auleer,N,6,"['a', 'ul', 'e', 'er']",3,0.33
261,aupurg,N,6,"['a', 'u', 'p', 'ur', 'g']",4,0.17
262,aurast,N,6,"['a', 'ur', 'as', 't']",3,0.33
263,avels,N,5,"['a', 'vel', 's']",2,0.4
264,aven,N,4,"['a', 'ven']",1,0.5
265,averst,N,6,"['a', 'ver', 's', 't']",3,0.33
266,avinst,N,6,"['a', 'v', 'in', 's', 't']",4,0.17
267,ax,N,2,"['a', 'x']",1,0.0
268,azems,N,5,"['a', 'ze', 'm', 's']",3,0.2
269,azzes,N,5,"['a', 'z', 'ze', 's']",3,0.2
270,ba's,N,4,"['ba', ""'"", 's']",2,0.25
271,baadgaard,N,9,"['ba', 'a', 'd', 'g', 'aard']",4,0.44
272,baadstronk,N,10,"['ba', 'a', 'd', 's', 't', 'ron', 'k']",6,0.3
273,baadwerk,N,8,"['ba', 'a', 'd', 'werk']",3,0.5
274,baaf,N,4,"['ba', 'af']",1,0.5
275,baag,N,4,"['ba', 'ag']",1,0.5
276,baagt,N,5,"['ba', 'ag', 't']",2,0.4
277,baaiend,N,7,"['ba', 'a', 'i', 'en', 'd']",4,0.29
278,baakschap,N,9,"['b', 'aak', 'schap']",2,0.67
279,baam,N,4,"['ba', 'am']",1,0.5
280,baamde,N,6,"['ba', 'am', 'de']",2,0.5
281,baamgriep,N,9,"['ba', 'am', 'g', 'rie', 'p']",4,0.44
282,baap,N,4,"['ba', 'a', 'p']",2,0.25
283,baarsen,N,7,"['baar', 's', 'en']",2,0.57
284,baarsten,N,8,"['baar', 's', 't', 'en']",3,0.5
285,baartlui,N,8,"['baar', 't', 'lui']",2,0.62
286,baastman,N,8,"['ba', 'as', 't', 'man']",3,0.5
287,baatmerg,N,8,"['b', 'aat', 'm', 'er', 'g']",4,0.38
288,bab,N,3,"['ba', 'b']",1,0.33
289,bacht,N,5,"['b', 'acht']",1,0.6
290,bachten,N,7,"['b', 'acht', 'en']",2,0.57
291,bachter,N,7,"['b', 'achter']",1,0.71
292,bachtjes,N,8,"['b', 'acht', 'je', 's']",3,0.5
293,bachtte,N,7,"['b', 'acht', 'te']",2,0.57
294,bachtten,N,8,"['b', 'acht', 't', 'en']",3,0.5
295,bactris,N,7,"['b', 'act', 'r', 'is']",3,0.43
296,badgad,N,6,"['ba', 'd', 'ga', 'd']",3,0.33
297,badhots,N,7,"['ba', 'd', 'ho', 't', 's']",4,0.29
298,badsen,N,6,"['ba', 'd', 's', 'en']",3,0.33
299,badses,N,6,"['ba', 'd', 's', 'e', 's']",4,0.17
300,badstaard,N,9,"['ba', 'd', 's', 't', 'aard']",4,0.44
301,badu,N,4,"['ba', 'd', 'u']",2,0.25
302,badwiep,N,7,"['ba', 'd', 'wie', 'p']",3,0.43
303,baf,N,3,"['b', 'af']",1,0.33
304,bafdoe,N,6,"['b', 'af', 'd', 'o', 'e']",4,0.17
305,bafel,N,5,"['b', 'af', 'el']",2,0.4
306,bafin,N,5,"['b', 'af', 'in']",2,0.4
307,bafjes,N,6,"['b', 'af', 'je', 's']",3,0.33
308,bafrand,N,7,"['b', 'af', 'ra', 'n', 'd']",4,0.29
309,baft,N,4,"['b', 'af', 't']",2,0.25
310,bagden,N,6,"['ba', 'g', 'd', 'en']",3,0.33
311,bagen,N,5,"['ba', 'gen']",1,0.6
312,bagjus,N,6,"['ba', 'g', 'j', 'us']",3,0.33
313,bai,N,3,"['ba', 'i']",1,0.33
314,baims,N,5,"['ba', 'i', 'm', 's']",3,0.2
315,bair,N,4,"['b', 'air']",1,0.5
316,bakhoed,N,7,"['ba', 'k', 'hoe', 'd']",3,0.43
317,bakke,N,5,"['ba', 'k', 'k', 'e']",3,0.2
318,bakmuits,N,8,"['ba', 'k', 'm', 'uit', 's']",4,0.38
319,bakmuw,N,6,"['ba', 'k', 'm', 'uw']",3,0.33
320,bakstel,N,7,"['ba', 'k', 'stel']",2,0.57
321,bakstels,N,8,"['ba', 'k', 'stel', 's']",3,0.5
322,bakwerk,N,7,"['ba', 'k', 'werk']",2,0.57
323,baldet,N,6,"['b', 'al', 'de', 't']",3,0.33
324,baldien,N,7,"['b', 'al', 'die', 'n']",3,0.43
325,baldin,N,6,"['b', 'al', 'd', 'in']",3,0.33
326,balept,N,6,"['ba', 'le', 'p', 't']",3,0.33
327,balfuwt,N,7,"['b', 'al', 'f', 'uw', 't']",4,0.29
328,balgert,N,7,"['b', 'al', 'ger', 't']",3,0.43
329,balget,N,6,"['b', 'al', 'ge', 't']",3,0.33
330,balig,N,5,"['ba', 'lig']",1,0.6
331,balik,N,5,"['b', 'al', 'ik']",2,0.4
332,balin,N,5,"['b', 'al', 'in']",2,0.4
333,balla,N,5,"['b', 'al', 'la']",2,0.4
334,balle,N,5,"['b', 'alle']",1,0.6
335,ballpicks,N,9,"['b', 'al', 'l', 'p', 'ic', 'k', 's']",6,0.22
336,balme,N,5,"['b', 'al', 'me']",2,0.4
337,balven,N,6,"['b', 'al', 'ven']",2,0.5
338,bam,N,3,"['ba', 'm']",1,0.33
339,bamaat,N,6,"['ba', 'ma', 'at']",2,0.5
340,bamdees,N,7,"['ba', 'm', 'de', 'e', 's']",4,0.29
341,bamen,N,5,"['ba', 'men']",1,0.6
342,bamier,N,6,"['ba', 'mi', 'er']",2,0.5
343,bammen,N,6,"['ba', 'm', 'men']",2,0.5
344,bamp,N,4,"['b', 'amp']",1,0.5
345,bamser,N,6,"['ba', 'm', 's', 'er']",3,0.33
346,bamweg,N,6,"['ba', 'm', 'weg']",2,0.5
347,banbons,N,7,"['b', 'an', 'b', 'ons']",3,0.43
348,bancon,N,6,"['b', 'an', 'con']",2,0.5
349,bandins,N,7,"['b', 'an', 'd', 'in', 's']",4,0.29
350,baneer,N,6,"['ba', 'neer']",1,0.67
351,banjaar,N,7,"['b', 'an', 'jaar']",2,0.57
352,bankeert,N,8,"['bank', 'e', 'er', 't']",3,0.5
353,bankhaaf,N,8,"['bank', 'ha', 'af']",2,0.62
354,bankrein,N,8,"['bank', 'r', 'e', 'in']",3,0.5
355,bannens,N,7,"['b', 'an', 'n', 'en', 's']",4,0.29
356,bannons,N,7,"['b', 'an', 'n', 'ons']",3,0.43
357,banon,N,5,"['b', 'an', 'on']",2,0.4
358,bans,N,4,"['b', 'an', 's']",2,0.25
359,banze,N,5,"['b', 'an', 'ze']",2,0.4
360,bap,N,3,"['ba', 'p']",1,0.33
361,bapen,N,5,"['ba', 'pen']",1,0.6
362,bapje,N,5,"['ba', 'p', 'je']",2,0.4
363,bapjes,N,6,"['ba', 'p', 'je', 's']",3,0.33
364,bappen,N,6,"['b', 'app', 'en']",2,0.5
365,bapte,N,5,"['ba', 'p', 'te']",2,0.4
366,bardjas,N,7,"['b', 'ar', 'd', 'ja', 's']",4,0.29
367,bargaart,N,8,"['b', 'ar', 'g', 'aar', 't']",4,0.38
368,bargdall,N,8,"['b', 'ar', 'g', 'd', 'al', 'l']",5,0.25
369,barhoord,N,8,"['b', 'ar', 'hoor', 'd']",3,0.5
370,barin,N,5,"['b', 'ar', 'in']",2,0.4
371,barkje,N,6,"['b', 'ar', 'k', 'je']",3,0.33
372,barkjes,N,7,"['b', 'ar', 'k', 'je', 's']",4,0.29
373,barmde,N,6,"['b', 'ar', 'm', 'de']",3,0.33
374,barsen,N,6,"['b', 'ar', 's', 'en']",3,0.33
375,barte,N,5,"['b', 'ar', 'te']",2,0.4
376,barten,N,6,"['b', 'ar', 't', 'en']",3,0.33
377,bartjes,N,7,"['b', 'ar', 'tjes']",2,0.57
378,barts,N,5,"['b', 'ar', 't', 's']",3,0.2
379,bartte,N,6,"['b', 'ar', 't', 'te']",3,0.33
380,bartten,N,7,"['b', 'ar', 't', 't', 'en']",4,0.29
381,barzier,N,7,"['b', 'ar', 'zie', 'r']",3,0.43
382,basbaal,N,7,"['ba', 's', 'ba', 'al']",3,0.43
383,baseft,N,6,"['ba', 's', 'e', 'f', 't']",4,0.17
384,basmes,N,6,"['ba', 's', 'me', 's']",3,0.33
385,basoopt,N,7,"['ba', 's', 'o', 'op', 't']",4,0.29
386,bassat,N,6,"['ba', 's', 's', 'at']",3,0.33
387,bastet,N,6,"['ba', 'ste', 't']",2,0.5
388,bastoorns,N,9,"['ba', 's', 't', 'oor', 'n', 's']",5,0.33
389,bastoots,N,8,"['ba', 's', 't', 'oot', 's']",4,0.38
390,batak,N,5,"['ba', 't', 'a', 'k']",3,0.2
391,batans,N,6,"['ba', 't', 'an', 's']",3,0.33
392,bater,N,5,"['ba', 'ter']",1,0.6
393,baters,N,6,"['ba', 't', 'ers']",2,0.5
394,batgrond,N,8,"['ba', 't', 'grond']",2,0.62
395,batje,N,5,"['ba', 't', 'je']",2,0.4
396,batpad,N,6,"['ba', 't', 'pa', 'd']",3,0.33
397,baven,N,5,"['ba', 'ven']",1,0.6
398,baver,N,5,"['ba', 'ver']",1,0.6
399,baxen,N,5,"['ba', 'x', 'en']",2,0.4
400,bazeegd,N,7,"['ba', 'ze', 'e', 'g', 'd']",4,0.29
401,beaart,N,6,"['be', 'aar', 't']",2,0.5
402,beaasd,N,6,"['be', 'a', 'as', 'd']",3,0.33
403,beals,N,5,"['be', 'als']",1,0.6
404,bealy,N,5,"['be', 'al', 'y']",2,0.4
405,beb,N,3,"['be', 'b']",1,0.33
406,bebaaid,N,7,"['be', 'ba', 'a', 'i', 'd']",4,0.29
407,bebaard,N,7,"['be', 'baar', 'd']",2,0.57
408,bebeelt,N,7,"['be', 'be', 'el', 't']",3,0.43
409,bebenkt,N,7,"['be', 'ben', 'k', 't']",3,0.43
410,bebest,N,6,"['be', 'best']",1,0.67
411,bebied,N,6,"['be', 'bied']",1,0.67
412,bebijk,N,6,"['be', 'bij', 'k']",2,0.5
413,beblier,N,7,"['be', 'b', 'li', 'er']",3,0.43
414,bebon,N,5,"['be', 'bo', 'n']",2,0.4
415,bebrenst,N,8,"['be', 'b', 'ren', 's', 't']",4,0.38
416,becht,N,5,"['b', 'echt']",1,0.6
417,bechte,N,6,"['be', 'ch', 'te']",2,0.5
418,bechter,N,7,"['b', 'echt', 'er']",2,0.57
419,bechtste,N,8,"['b', 'echt', 'ste']",2,0.62
420,becling,N,7,"['be', 'c', 'ling']",2,0.57
421,becten,N,6,"['be', 'c', 't', 'en']",3,0.33
422,bedaarn,N,7,"['be', 'daar', 'n']",2,0.57
423,bedaft,N,6,"['be', 'd', 'af', 't']",3,0.33
424,bedams,N,6,"['be', 'd', 'am', 's']",3,0.33
425,bedangt,N,7,"['be', 'dan', 'g', 't']",3,0.43
426,bedeefd,N,7,"['be', 'de', 'e', 'f', 'd']",4,0.29
427,bedinct,N,7,"['be', 'd', 'in', 'c', 't']",4,0.29
428,bedit,N,5,"['be', 'dit']",1,0.6
429,bedkrui,N,7,"['be', 'd', 'k', 'ru', 'i']",4,0.29
430,bedlijk,N,7,"['be', 'd', 'lijk']",2,0.57
431,bedoept,N,7,"['be', 'd', 'o', 'e', 'p', 't']",5,0.14
432,bedoogt,N,7,"['be', 'd', 'oog', 't']",3,0.43
433,bedraalt,N,8,"['be', 'dra', 'al', 't']",3,0.5
434,bedraam,N,7,"['be', 'dra', 'am']",2,0.57
435,bedraar,N,7,"['be', 'dra', 'ar']",2,0.57
436,bedraast,N,8,"['be', 'dra', 'as', 't']",3,0.5
437,bedraat,N,7,"['be', 'dra', 'at']",2,0.57
438,bedram,N,6,"['be', 'dra', 'm']",2,0.5
439,bedreedt,N,8,"['be', 'd', 'reed', 't']",3,0.5
440,bedreesd,N,8,"['be', 'd', 'r', 'e', 'e', 's', 'd']",6,0.12
441,bedreim,N,7,"['be', 'd', 'r', 'e', 'i', 'm']",5,0.14
442,bedrekt,N,7,"['be', 'd', 'rek', 't']",3,0.43
