,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
99,adday,N,5,"['add', '##ay']",1,0.6
100,addeared,N,8,"['add', '##ear', '##ed']",2,0.62
101,addend,N,6,"['add', '##end']",1,0.67
102,addends,N,7,"['add', '##ends']",1,0.71
103,addralt,N,7,"['add', '##ral', '##t']",2,0.57
104,addre,N,5,"['add', '##re']",1,0.6
105,addume,N,6,"['add', '##ume']",1,0.67
106,addunds,N,7,"['add', '##und', '##s']",2,0.57
107,addured,N,7,"['add', '##ured']",1,0.71
108,addushed,N,8,"['add', '##ushed']",1,0.75
109,adeen,N,5,"['ad', '##een']",1,0.6
110,adfle,N,5,"['ad', '##fl', '##e']",2,0.4
111,adfler,N,6,"['ad', '##fl', '##er']",2,0.5
112,adfles,N,6,"['ad', '##fl', '##es']",2,0.5
113,adhands,N,7,"['ad', '##hand', '##s']",2,0.57
114,adhirds,N,7,"['ad', '##hir', '##ds']",2,0.57
115,adhist,N,6,"['ad', '##his', '##t']",2,0.5
116,adiffs,N,6,"['ad', '##iffs']",1,0.67
117,adle,N,4,"['ad', '##le']",1,0.5
118,adlears,N,7,"['ad', '##lear', '##s']",2,0.57
119,adleys,N,6,"['ad', '##leys']",1,0.67
120,adloss,N,6,"['ad', '##los', '##s']",2,0.5
121,adly,N,4,"['ad', '##ly']",1,0.5
122,admar,N,5,"['adm', '##ar']",1,0.6
123,admueurs,N,8,"['adm', '##ue', '##urs']",2,0.62
124,admuffs,N,7,"['adm', '##uffs']",1,0.71
125,admugned,N,8,"['adm', '##ug', '##ned']",2,0.62
126,admunds,N,7,"['adm', '##und', '##s']",2,0.57
127,admurst,N,7,"['adm', '##urs', '##t']",2,0.57
128,adom,N,4,"['ad', '##om']",1,0.5
129,adsen,N,5,"['ads', '##en']",1,0.6
130,adstied,N,7,"['ads', '##ti', '##ed']",2,0.57
131,adter,N,5,"['ad', '##ter']",1,0.6
132,advioned,N,8,"['adv', '##ioned']",1,0.75
133,adwocked,N,8,"['ad', '##wo', '##cke', '##d']",3,0.5
134,adwoke,N,6,"['ad', '##wo', '##ke']",2,0.5
135,adwolds,N,7,"['ad', '##wo', '##ld', '##s']",3,0.43
136,adwosks,N,7,"['ad', '##wo', '##sk', '##s']",3,0.43
137,adwouched,N,9,"['ad', '##wo', '##uch', '##ed']",3,0.56
138,adwourts,N,8,"['ad', '##wo', '##urt', '##s']",3,0.5
139,aecher,N,6,"['a', '##ech', '##er']",2,0.5
140,aekom,N,5,"['a', '##ek', '##om']",2,0.4
141,aertion,N,7,"['aer', '##tion']",1,0.71
142,aesful,N,6,"['a', '##es', '##ful']",2,0.5
143,afalt,N,5,"['af', '##alt']",1,0.6
144,afas,N,4,"['af', '##as']",1,0.5
145,afed,N,4,"['af', '##ed']",1,0.5
146,afel,N,4,"['af', '##el']",1,0.5
147,afept,N,5,"['af', '##ept']",1,0.6
148,afepts,N,6,"['af', '##ept', '##s']",2,0.5
149,aferes,N,6,"['af', '##ere', '##s']",2,0.5
150,aferned,N,7,"['af', '##ern', '##ed']",2,0.57
151,afes,N,4,"['af', '##es']",1,0.5
152,affeal,N,6,"['aff', '##eal']",1,0.67
153,affecks,N,7,"['aff', '##ecks']",1,0.71
154,affelts,N,7,"['aff', '##elt', '##s']",2,0.57
155,affends,N,7,"['aff', '##ends']",1,0.71
156,afflane,N,7,"['affl', '##ane']",1,0.71
157,afflarts,N,8,"['affl', '##arts']",1,0.75
158,affolds,N,7,"['aff', '##olds']",1,0.71
159,affope,N,6,"['aff', '##ope']",1,0.67
160,afforts,N,7,"['aff', '##orts']",1,0.71
161,affranes,N,8,"['aff', '##ran', '##es']",2,0.62
162,affrins,N,7,"['aff', '##rin', '##s']",2,0.57
163,affrows,N,7,"['aff', '##row', '##s']",2,0.57
164,affug,N,5,"['aff', '##ug']",1,0.6
165,affund,N,6,"['aff', '##und']",1,0.67
166,affurned,N,8,"['aff', '##urne', '##d']",2,0.62
167,affuse,N,6,"['aff', '##use']",1,0.67
168,affuth,N,6,"['aff', '##uth']",1,0.67
169,afia,N,4,"['af', '##ia']",1,0.5
170,afoins,N,6,"['af', '##oin', '##s']",2,0.5
171,afoods,N,6,"['af', '##ood', '##s']",2,0.5
172,afoys,N,5,"['af', '##oy', '##s']",2,0.4
173,afress,N,6,"['af', '##ress']",1,0.67
174,afrome,N,6,"['af', '##rome']",1,0.67
175,afrons,N,6,"['af', '##rons']",1,0.67
176,afrorm,N,6,"['af', '##ror', '##m']",2,0.5
177,afstint,N,7,"['af', '##st', '##int']",2,0.57
178,aftus,N,5,"['af', '##tu', '##s']",2,0.4
179,agbuct,N,6,"['ag', '##bu', '##ct']",2,0.5
180,agelier,N,7,"['age', '##lier']",1,0.71
181,agemess,N,7,"['age', '##mes', '##s']",2,0.57
182,agfor,N,5,"['ag', '##for']",1,0.6
183,agfors,N,6,"['ag', '##for', '##s']",2,0.5
184,aggect,N,6,"['agg', '##ect']",1,0.67
185,aggess,N,6,"['agg', '##ess']",1,0.67
186,aggey,N,5,"['agg', '##ey']",1,0.6
187,aggeys,N,6,"['agg', '##eys']",1,0.67
188,aggraimed,N,9,"['aggr', '##aim', '##ed']",2,0.67
189,aggraims,N,8,"['aggr', '##aim', '##s']",2,0.62
190,aggrues,N,7,"['aggr', '##ues']",1,0.71
191,aghect,N,6,"['ag', '##he', '##ct']",2,0.5
192,aghonced,N,8,"['ag', '##ho', '##n', '##ced']",3,0.5
193,agift,N,5,"['ag', '##ift']",1,0.6
194,agims,N,5,"['ag', '##ims']",1,0.6
195,agincts,N,7,"['ag', '##inct', '##s']",2,0.57
196,agive,N,5,"['ag', '##ive']",1,0.6
197,agix,N,4,"['ag', '##ix']",1,0.5
198,agler,N,5,"['ag', '##ler']",1,0.6
199,agok,N,4,"['ago', '##k']",1,0.5
200,agope,N,5,"['ago', '##pe']",1,0.6
201,agright,N,7,"['ag', '##right']",1,0.71
202,agshess,N,7,"['ag', '##sh', '##ess']",2,0.57
203,agstess,N,7,"['ag', '##st', '##ess']",2,0.57
204,agtrain,N,7,"['ag', '##tr', '##ain']",2,0.57
205,agtrained,N,9,"['ag', '##tr', '##ained']",2,0.67
206,agur,N,4,"['ag', '##ur']",1,0.5
207,ahoits,N,6,"['ah', '##oit', '##s']",2,0.5
208,ahokes,N,6,"['ah', '##okes']",1,0.67
209,ahor,N,4,"['ah', '##or']",1,0.5
210,ahord,N,5,"['ah', '##ord']",1,0.6
211,ahords,N,6,"['ah', '##ords']",1,0.67
212,ahries,N,6,"['ah', '##ries']",1,0.67
213,ahun,N,4,"['ah', '##un']",1,0.5
214,aice,N,4,"['a', '##ice']",1,0.5
215,aices,N,5,"['a', '##ices']",1,0.6
216,aicipes,N,7,"['a', '##icip', '##es']",2,0.57
217,aier,N,4,"['a', '##ier']",1,0.5
218,aight,N,5,"['a', '##ight']",1,0.6
219,aights,N,6,"['a', '##ights']",1,0.67
220,ailpay,N,6,"['ail', '##pay']",1,0.67
221,ailpays,N,7,"['ail', '##pay', '##s']",2,0.57
222,ainfogue,N,8,"['ain', '##fo', '##gu', '##e']",3,0.5
223,ainlibes,N,8,"['ain', '##lib', '##es']",2,0.62
224,ains,N,4,"['ain', '##s']",1,0.5
225,aints,N,5,"['ain', '##ts']",1,0.6
226,aipse,N,5,"['a', '##ipse']",1,0.6
227,aipsed,N,6,"['a', '##ipse', '##d']",2,0.5
228,airclaps,N,8,"['air', '##cl', '##aps']",2,0.62
229,airclime,N,8,"['air', '##cl', '##ime']",2,0.62
230,airclimes,N,9,"['air', '##cl', '##imes']",2,0.67
231,airclip,N,7,"['air', '##cl', '##ip']",2,0.57
232,aircul,N,6,"['air', '##cu', '##l']",2,0.5
233,airdess,N,7,"['air', '##dess']",1,0.71
234,airdraw,N,7,"['air', '##dr', '##aw']",2,0.57
235,airdraws,N,8,"['air', '##dr', '##aws']",2,0.62
236,airflails,N,9,"['air', '##fl', '##ails']",2,0.67
237,airflift,N,8,"['air', '##fl', '##ift']",2,0.62
238,airgroin,N,8,"['air', '##gr', '##oin']",2,0.62
239,airguild,N,8,"['air', '##gu', '##ild']",2,0.62
240,airguilds,N,9,"['air', '##gu', '##ild', '##s']",3,0.56
241,airn,N,4,"['air', '##n']",1,0.5
242,airnos,N,6,"['air', '##no', '##s']",2,0.5
243,airplop,N,7,"['airpl', '##op']",1,0.71
244,airshall,N,8,"['airs', '##hall']",1,0.75
245,airsouth,N,8,"['airs', '##outh']",1,0.75
246,airstares,N,9,"['airs', '##tar', '##es']",2,0.67
247,airstash,N,8,"['airs', '##ta', '##sh']",2,0.62
248,airstay,N,7,"['airs', '##ta', '##y']",2,0.57
249,airstrums,N,9,"['airstr', '##ums']",1,0.78
250,aistnale,N,8,"['ais', '##t', '##nal', '##e']",3,0.5
251,aists,N,5,"['ais', '##ts']",1,0.6
252,aiths,N,5,"['a', '##ith', '##s']",2,0.4
253,aits,N,4,"['a', '##its']",1,0.5
254,aive,N,4,"['a', '##ive']",1,0.5
255,aives,N,5,"['a', '##ives']",1,0.6
256,aize,N,4,"['a', '##ize']",1,0.5
257,ajeqous,N,7,"['a', '##je', '##q', '##ous']",3,0.43
258,ajoin,N,5,"['a', '##join']",1,0.6
259,akcul,N,5,"['ak', '##cu', '##l']",2,0.4
260,akde,N,4,"['ak', '##de']",1,0.5
261,akes,N,4,"['ak', '##es']",1,0.5
262,akhs,N,4,"['ak', '##hs']",1,0.5
263,akrade,N,6,"['ak', '##rade']",1,0.67
264,alade,N,5,"['al', '##ade']",1,0.6
265,alamp,N,5,"['al', '##amp']",1,0.6
266,alap,N,4,"['al', '##ap']",1,0.5
267,alaves,N,6,"['al', '##aves']",1,0.67
268,alawn,N,5,"['al', '##awn']",1,0.6
269,albole,N,6,"['al', '##bol', '##e']",2,0.5
270,albolls,N,7,"['al', '##bol', '##ls']",2,0.57
271,albust,N,6,"['al', '##bus', '##t']",2,0.5
272,alcas,N,5,"['al', '##cas']",1,0.6
273,alcimin,N,7,"['al', '##ci', '##min']",2,0.57
274,alcirans,N,8,"['al', '##ci', '##rans']",2,0.62
275,aldims,N,6,"['al', '##di', '##ms']",2,0.5
276,alesray,N,7,"['al', '##es', '##ray']",2,0.57
277,alfives,N,7,"['al', '##fi', '##ves']",2,0.57
278,alfpard,N,7,"['al', '##f', '##par', '##d']",3,0.43
279,aliels,N,6,"['al', '##iel', '##s']",2,0.5
280,alked,N,5,"['al', '##ked']",1,0.6
281,alkoe,N,5,"['al', '##ko', '##e']",2,0.4
282,alks,N,4,"['al', '##ks']",1,0.5
283,allaced,N,7,"['all', '##aced']",1,0.71
284,allahed,N,7,"['all', '##ah', '##ed']",2,0.57
285,allald,N,6,"['all', '##ald']",1,0.67
286,allaled,N,7,"['all', '##aled']",1,0.71
287,allape,N,6,"['all', '##ape']",1,0.67
288,allaps,N,6,"['all', '##aps']",1,0.67
289,allar,N,5,"['all', '##ar']",1,0.6
290,alldess,N,7,"['all', '##dess']",1,0.71
291,alldets,N,7,"['all', '##de', '##ts']",2,0.57
292,allim,N,5,"['all', '##im']",1,0.6
293,allint,N,6,"['all', '##int']",1,0.67
294,allired,N,7,"['all', '##ired']",1,0.71
295,allob,N,5,"['all', '##ob']",1,0.6
296,allops,N,6,"['all', '##ops']",1,0.67
297,allou,N,5,"['all', '##ou']",1,0.6
298,allound,N,7,"['all', '##ound']",1,0.71
299,allsit,N,6,"['all', '##s', '##it']",2,0.5
300,allye,N,5,"['ally', '##e']",1,0.6
301,almed,N,5,"['al', '##med']",1,0.6
302,almstreck,N,9,"['al', '##ms', '##tr', '##eck']",3,0.56
303,aloid,N,5,"['al', '##oid']",1,0.6
304,aloiled,N,7,"['al', '##oil', '##ed']",2,0.57
305,alolds,N,6,"['al', '##olds']",1,0.67
306,alord,N,5,"['al', '##ord']",1,0.6
307,aloss,N,5,"['al', '##oss']",1,0.6
308,alped,N,5,"['al', '##ped']",1,0.6
309,alpen,N,5,"['al', '##pen']",1,0.6
310,alping,N,6,"['al', '##ping']",1,0.67
311,alsehorts,N,9,"['al', '##se', '##ho', '##r', '##ts']",4,0.44
312,alspouch,N,8,"['al', '##sp', '##ouch']",2,0.62
313,alsund,N,6,"['al', '##s', '##und']",2,0.5
314,alsunds,N,7,"['al', '##s', '##und', '##s']",3,0.43
315,althos,N,6,"['alt', '##ho', '##s']",2,0.5
316,altzed,N,6,"['alt', '##zed']",1,0.67
317,alvim,N,5,"['al', '##vi', '##m']",2,0.4
318,alylls,N,6,"['al', '##yll', '##s']",2,0.5
319,amape,N,5,"['am', '##ape']",1,0.6
320,amately,N,7,"['am', '##ately']",1,0.71
321,amaus,N,5,"['am', '##aus']",1,0.6
322,ambent,N,6,"['amb', '##ent']",1,0.67
323,ambents,N,7,"['amb', '##ents']",1,0.71
324,ambert,N,6,"['amb', '##ert']",1,0.67
325,amberts,N,7,"['amb', '##erts']",1,0.71
326,ambess,N,6,"['amb', '##ess']",1,0.67
327,ambessed,N,8,"['amb', '##essed']",1,0.75
328,ambets,N,6,"['amb', '##ets']",1,0.67
329,ambic,N,5,"['amb', '##ic']",1,0.6
330,ambind,N,6,"['amb', '##ind']",1,0.67
331,ambs,N,4,"['amb', '##s']",1,0.5
332,amcars,N,6,"['am', '##car', '##s']",2,0.5
333,amed,N,4,"['am', '##ed']",1,0.5
334,ameg,N,4,"['am', '##eg']",1,0.5
335,ameshed,N,7,"['am', '##esh', '##ed']",2,0.57
336,amett,N,5,"['am', '##ett']",1,0.6
337,amhance,N,7,"['am', '##han', '##ce']",2,0.57
338,amho,N,4,"['am', '##ho']",1,0.5
339,amiance,N,7,"['am', '##iance']",1,0.71
340,amias,N,5,"['am', '##ias']",1,0.6
341,amibed,N,6,"['am', '##ibe', '##d']",2,0.5
342,amion,N,5,"['am', '##ion']",1,0.6
343,amiques,N,7,"['am', '##iques']",1,0.71
344,amise,N,5,"['am', '##ise']",1,0.6
345,amives,N,6,"['am', '##ives']",1,0.67
346,amler,N,5,"['am', '##ler']",1,0.6
347,amlers,N,6,"['am', '##lers']",1,0.67
348,amlo,N,4,"['am', '##lo']",1,0.5
349,amlos,N,5,"['am', '##los']",1,0.6
350,ammedes,N,7,"['am', '##med', '##es']",2,0.57
351,ammet,N,5,"['am', '##met']",1,0.6
352,ammete,N,6,"['am', '##met', '##e']",2,0.5
353,ammict,N,6,"['am', '##mi', '##ct']",2,0.5
354,amna,N,4,"['am', '##na']",1,0.5
355,amning,N,6,"['am', '##ning']",1,0.67
356,amns,N,4,"['am', '##ns']",1,0.5
357,amom,N,4,"['am', '##om']",1,0.5
358,amoubt,N,6,"['am', '##oub', '##t']",2,0.5
359,ampaigns,N,8,"['amp', '##aign', '##s']",2,0.62
360,ampgrair,N,8,"['amp', '##gr', '##air']",2,0.62
361,ampgrairs,N,9,"['amp', '##gr', '##airs']",2,0.67
362,ampist,N,6,"['amp', '##ist']",1,0.67
363,ampiste,N,7,"['amp', '##iste']",1,0.71
364,amplal,N,6,"['ampl', '##al']",1,0.67
365,amrays,N,6,"['am', '##rays']",1,0.67
366,amsha,N,5,"['am', '##sha']",1,0.6
367,amsice,N,6,"['am', '##s', '##ice']",2,0.5
368,amsine,N,6,"['am', '##sin', '##e']",2,0.5
369,amtan,N,5,"['am', '##ta', '##n']",2,0.4
370,amwere,N,6,"['am', '##wer', '##e']",2,0.5
371,amwight,N,7,"['am', '##wig', '##h', '##t']",3,0.43
372,anacs,N,5,"['an', '##acs']",1,0.6
373,anains,N,6,"['an', '##ains']",1,0.67
374,anarms,N,6,"['an', '##arms']",1,0.67
375,anbet,N,5,"['an', '##be', '##t']",2,0.4
376,anbrams,N,7,"['an', '##bra', '##ms']",2,0.57
377,anceards,N,8,"['anc', '##ear', '##ds']",2,0.62
378,anced,N,5,"['anc', '##ed']",1,0.6
379,anch,N,4,['anch'],0,0.75
380,ancher,N,6,"['anch', '##er']",1,0.67
381,anches,N,6,"['anch', '##es']",1,0.67
382,anchpays,N,8,"['anch', '##pay', '##s']",2,0.62
383,anchta,N,6,"['anch', '##ta']",1,0.67
384,ancilled,N,8,"['anc', '##illed']",1,0.75
385,ancing,N,6,"['anc', '##ing']",1,0.67
386,ancoose,N,7,"['anc', '##oos', '##e']",2,0.57
387,ancs,N,4,"['anc', '##s']",1,0.5
388,ancy,N,4,"['anc', '##y']",1,0.5
389,andas,N,5,"['and', '##as']",1,0.6
390,andow,N,5,"['and', '##ow']",1,0.6
391,andrar,N,6,"['and', '##ra', '##r']",2,0.5
392,andrars,N,7,"['and', '##ra', '##rs']",2,0.57
393,anea,N,4,"['an', '##ea']",1,0.5
394,aneat,N,5,"['an', '##eat']",1,0.6
395,aneau,N,5,"['an', '##ea', '##u']",2,0.4
396,anebome,N,7,"['an', '##eb', '##ome']",2,0.57
397,aned,N,4,"['an', '##ed']",1,0.5
398,anemns,N,6,"['an', '##em', '##ns']",2,0.5
399,aner,N,4,"['an', '##er']",1,0.5
400,anfals,N,6,"['an', '##fa', '##ls']",2,0.5
401,anfol,N,5,"['an', '##fol']",1,0.6
402,angder,N,6,"['ang', '##der']",1,0.67
403,angders,N,7,"['ang', '##ders']",1,0.71
404,angdete,N,7,"['ang', '##de', '##te']",2,0.57
405,angeing,N,7,"['ang', '##eing']",1,0.71
406,angies,N,6,"['ang', '##ies']",1,0.67
407,angkill,N,7,"['ang', '##kill']",1,0.71
408,angrired,N,8,"['ang', '##ri', '##red']",2,0.62
409,angsits,N,7,"['ang', '##s', '##its']",2,0.57
410,anguals,N,7,"['ang', '##uals']",1,0.71
411,anid,N,4,"['an', '##id']",1,0.5
412,anire,N,5,"['an', '##ire']",1,0.6
413,anired,N,6,"['an', '##ired']",1,0.67
414,ankhiles,N,8,"['an', '##kh', '##iles']",2,0.62
415,ankicks,N,7,"['an', '##kick', '##s']",2,0.57
416,anks,N,4,"['an', '##ks']",1,0.5
417,annaled,N,7,"['ann', '##aled']",1,0.71
418,annalked,N,8,"['ann', '##alke', '##d']",2,0.62
419,annatched,N,9,"['ann', '##atched']",1,0.78
420,annaws,N,6,"['ann', '##aws']",1,0.67
421,anned,N,5,"['ann', '##ed']",1,0.6
422,anneived,N,8,"['ann', '##ei', '##ved']",2,0.62
423,annise,N,6,"['ann', '##ise']",1,0.67
424,anob,N,4,"['an', '##ob']",1,0.5
425,anom,N,4,['anom'],0,0.75
426,anopt,N,5,"['an', '##op', '##t']",2,0.4
427,anote,N,5,"['an', '##ote']",1,0.6
428,ansham,N,6,"['an', '##sha', '##m']",2,0.5
429,anshrix,N,7,"['an', '##sh', '##rix']",2,0.57
430,anslipt,N,7,"['an', '##s', '##li', '##pt']",3,0.43
431,ansshome,N,8,"['an', '##ss', '##ho', '##me']",3,0.5
432,anst,N,4,"['an', '##st']",1,0.5
433,ansus,N,5,"['an', '##s', '##us']",2,0.4
434,ansuy,N,5,"['an', '##s', '##uy']",2,0.4
435,ansved,N,6,"['an', '##s', '##ved']",2,0.5
436,answens,N,7,"['answ', '##ens']",1,0.71
437,antail,N,6,"['ant', '##ail']",1,0.67
438,antalves,N,8,"['ant', '##alves']",1,0.75
439,antarme,N,7,"['ant', '##arm', '##e']",2,0.57
440,antaxe,N,6,"['ant', '##ax', '##e']",2,0.5
441,antaxed,N,7,"['ant', '##ax', '##ed']",2,0.57
442,antay,N,5,"['ant', '##ay']",1,0.6
443,anteging,N,8,"['ante', '##ging']",1,0.75
444,anthel,N,6,"['anth', '##el']",1,0.67
445,anthorse,N,8,"['anth', '##orse']",1,0.75
446,antiss,N,6,"['antis', '##s']",1,0.67
447,antleres,N,8,"['ant', '##ler', '##es']",2,0.62
448,antox,N,5,"['ant', '##ox']",1,0.6
449,antu,N,4,"['ant', '##u']",1,0.5
450,antyl,N,5,"['ant', '##yl']",1,0.6
451,anun,N,4,"['an', '##un']",1,0.5
452,anveashed,N,9,"['an', '##ve', '##ashed']",2,0.67
453,anvend,N,6,"['an', '##ven', '##d']",2,0.5
454,anvy,N,4,"['an', '##vy']",1,0.5
455,anwot,N,5,"['an', '##wo', '##t']",2,0.4
456,anx,N,3,['anx'],0,0.67
457,anyne,N,5,"['any', '##ne']",1,0.6
458,aoade,N,5,"['a', '##oad', '##e']",2,0.4
459,aoers,N,5,"['a', '##oe', '##rs']",2,0.4
460,aoft,N,4,"['a', '##oft']",1,0.5
461,aouse,N,5,"['a', '##ouse']",1,0.6
462,apeard,N,6,"['ape', '##ard']",1,0.67
463,apeeve,N,6,"['ape', '##ev', '##e']",2,0.5
464,aper,N,4,"['ape', '##r']",1,0.5
465,apests,N,6,"['ape', '##st', '##s']",2,0.5
466,apevouse,N,8,"['ape', '##vo', '##use']",2,0.62
467,apeze,N,5,"['ape', '##ze']",1,0.6
468,aphed,N,5,"['aph', '##ed']",1,0.6
469,aphoot,N,6,"['aph', '##oot']",1,0.67
470,aphs,N,4,"['aph', '##s']",1,0.5
471,apile,N,5,"['ap', '##ile']",1,0.6
472,apille,N,6,"['ap', '##ille']",1,0.67
473,apine,N,5,"['ap', '##ine']",1,0.6
474,apips,N,5,"['ap', '##ips']",1,0.6
475,aplol,N,5,"['ap', '##lo', '##l']",2,0.4
476,apock,N,5,"['ap', '##ock']",1,0.6
477,apose,N,5,"['ap', '##ose']",1,0.6
478,appalves,N,8,"['app', '##alves']",1,0.75
479,apper,N,5,"['app', '##er']",1,0.6
480,appers,N,6,"['app', '##ers']",1,0.67
481,appiant,N,7,"['app', '##iant']",1,0.71
482,appiene,N,7,"['app', '##ien', '##e']",2,0.57
483,appiened,N,8,"['app', '##ien', '##ed']",2,0.62
484,appins,N,6,"['app', '##ins']",1,0.67
485,appleams,N,8,"['apple', '##ams']",1,0.75
486,appliene,N,8,"['appl', '##ien', '##e']",2,0.62
487,appoomed,N,8,"['app', '##oom', '##ed']",2,0.62
488,appoose,N,7,"['app', '##oos', '##e']",2,0.57
489,apprale,N,7,"['appr', '##ale']",1,0.71
490,apprarns,N,8,"['appr', '##arn', '##s']",2,0.62
491,apprimed,N,8,"['appr', '##imed']",1,0.75
492,apprombed,N,9,"['appro', '##mb', '##ed']",2,0.67
493,approste,N,8,"['appro', '##st', '##e']",2,0.62
