,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
34,absirl,N,6,"['abs', '##irl']",1,0.67
35,abslete,N,7,"['abs', '##let', '##e']",2,0.57
36,absletes,N,8,"['abs', '##let', '##es']",2,0.62
37,absord,N,6,"['abs', '##ord']",1,0.67
38,absords,N,7,"['abs', '##ord', '##s']",2,0.57
39,absost,N,6,"['abs', '##ost']",1,0.67
40,absosts,N,7,"['abs', '##ost', '##s']",2,0.57
41,absount,N,7,"['abs', '##ount']",1,0.71
42,absounts,N,8,"['abs', '##ount', '##s']",2,0.62
43,abstrade,N,8,"['abs', '##t', '##ra', '##de']",3,0.5
44,abstrides,N,9,"['abs', '##t', '##ri', '##de', '##s']",4,0.44
45,abstuened,N,9,"['abs', '##t', '##ue', '##ned']",3,0.56
46,abstuent,N,8,"['abs', '##t', '##ue', '##nt']",3,0.5
47,absuse,N,6,"['abs', '##use']",1,0.67
48,absused,N,7,"['abs', '##used']",1,0.71
49,abud,N,4,"['ab', '##ud']",1,0.5
50,abusts,N,6,"['ab', '##ust', '##s']",2,0.5
51,abvid,N,5,"['ab', '##v', '##id']",2,0.4
52,abwipt,N,6,"['ab', '##w', '##ip', '##t']",3,0.33
53,acaned,N,6,"['ac', '##ane', '##d']",2,0.5
54,acax,N,4,"['ac', '##ax']",1,0.5
55,accar,N,5,"['acc', '##ar']",1,0.6
56,accars,N,6,"['acc', '##ars']",1,0.67
57,acclo,N,5,"['acc', '##l', '##o']",2,0.4
58,accrieve,N,8,"['acc', '##ri', '##ev', '##e']",3,0.5
59,accrieved,N,9,"['acc', '##ri', '##ev', '##ed']",3,0.56
60,accrond,N,7,"['acc', '##ron', '##d']",2,0.57
61,accubes,N,7,"['acc', '##ube', '##s']",2,0.57
62,accult,N,6,"['acc', '##ult']",1,0.67
63,accune,N,6,"['acc', '##une']",1,0.67
64,accurd,N,6,"['acc', '##ur', '##d']",2,0.5
65,accures,N,7,"['acc', '##ures']",1,0.71
66,accusts,N,7,"['acc', '##ust', '##s']",2,0.57
67,aced,N,4,"['ac', '##ed']",1,0.5
68,achens,N,6,"['ac', '##hen', '##s']",2,0.5
69,achms,N,5,"['ac', '##h', '##ms']",2,0.4
70,achop,N,5,"['ac', '##h', '##op']",2,0.4
71,aciss,N,5,"['ac', '##iss']",1,0.6
72,acive,N,5,"['ac', '##ive']",1,0.6
73,acks,N,4,"['ac', '##ks']",1,0.5
74,acloot,N,6,"['ac', '##l', '##oot']",2,0.5
75,acnant,N,6,"['ac', '##na', '##nt']",2,0.5
76,acone,N,5,"['ac', '##one']",1,0.6
77,acorked,N,7,"['ac', '##ork', '##ed']",2,0.57
78,acqure,N,6,"['acqu', '##re']",1,0.67
79,acqured,N,7,"['acqu', '##red']",1,0.71
80,acreds,N,6,"['ac', '##red', '##s']",2,0.5
81,acruist,N,7,"['ac', '##ru', '##ist']",2,0.57
82,acsuakes,N,8,"['ac', '##s', '##u', '##akes']",3,0.5
83,acter,N,5,"['act', '##er']",1,0.6
84,acters,N,6,"['act', '##ers']",1,0.67
85,actot,N,5,"['act', '##ot']",1,0.6
86,acung,N,5,"['ac', '##ung']",1,0.6
87,adaints,N,7,"['ad', '##ain', '##ts']",2,0.57
88,adbells,N,7,"['ad', '##be', '##ll', '##s']",3,0.43
89,adbly,N,5,"['ad', '##b', '##ly']",2,0.4
90,adbries,N,7,"['ad', '##br', '##ies']",2,0.57
91,adbu,N,4,"['ad', '##b', '##u']",2,0.25
92,adbys,N,5,"['ad', '##by', '##s']",2,0.4
93,adcorb,N,6,"['ad', '##co', '##r', '##b']",3,0.33
94,adcorbs,N,7,"['ad', '##co', '##r', '##bs']",3,0.43
95,adcorts,N,7,"['ad', '##co', '##r', '##ts']",3,0.43
96,addal,N,5,"['add', '##al']",1,0.6
97,addaled,N,7,"['add', '##ale', '##d']",2,0.57
98,addave,N,6,"['add', '##ave']",1,0.67
99,adday,N,5,"['add', '##ay']",1,0.6
100,addeared,N,8,"['add', '##ear', '##ed']",2,0.62
101,addend,N,6,"['add', '##end']",1,0.67
102,addends,N,7,"['add', '##ends']",1,0.71
103,addralt,N,7,"['add', '##ral', '##t']",2,0.57
104,addre,N,5,"['add', '##re']",1,0.6
105,addume,N,6,"['add', '##ume']",1,0.67
106,addunds,N,7,"['add', '##und', '##s']",2,0.57
107,addured,N,7,"['add', '##ured']",1,0.71
108,addushed,N,8,"['add', '##ushed']",1,0.75
109,adeen,N,5,"['ad', '##ee', '##n']",2,0.4
110,adfle,N,5,"['ad', '##fl', '##e']",2,0.4
111,adfler,N,6,"['ad', '##fl', '##er']",2,0.5
112,adfles,N,6,"['ad', '##fl', '##es']",2,0.5
113,adhands,N,7,"['ad', '##han', '##ds']",2,0.57
114,adhirds,N,7,"['ad', '##hi', '##r', '##ds']",3,0.43
115,adhist,N,6,"['ad', '##hi', '##st']",2,0.5
116,adiffs,N,6,"['ad', '##iff', '##s']",2,0.5
117,adle,N,4,"['ad', '##le']",1,0.5
118,adlears,N,7,"['ad', '##lear', '##s']",2,0.57
119,adleys,N,6,"['ad', '##ley', '##s']",2,0.5
120,adloss,N,6,"['ad', '##l', '##oss']",2,0.5
121,adly,N,4,"['ad', '##ly']",1,0.5
122,admar,N,5,"['adm', '##ar']",1,0.6
123,admueurs,N,8,"['adm', '##ue', '##urs']",2,0.62
124,admuffs,N,7,"['adm', '##uff', '##s']",2,0.57
125,admugned,N,8,"['adm', '##ug', '##ned']",2,0.62
126,admunds,N,7,"['adm', '##und', '##s']",2,0.57
127,admurst,N,7,"['adm', '##urs', '##t']",2,0.57
128,adom,N,4,"['ad', '##om']",1,0.5
129,adsen,N,5,"['ad', '##se', '##n']",2,0.4
130,adstied,N,7,"['ad', '##st', '##ied']",2,0.57
131,adter,N,5,"['ad', '##ter']",1,0.6
132,advioned,N,8,"['adv', '##ion', '##ed']",2,0.62
133,adwocked,N,8,"['ad', '##w', '##ocked']",2,0.62
134,adwoke,N,6,"['ad', '##w', '##oke']",2,0.5
135,adwolds,N,7,"['ad', '##w', '##old', '##s']",3,0.43
136,adwosks,N,7,"['ad', '##w', '##os', '##ks']",3,0.43
137,adwouched,N,9,"['ad', '##w', '##ou', '##ched']",3,0.56
138,adwourts,N,8,"['ad', '##w', '##our', '##ts']",3,0.5
139,aecher,N,6,"['a', '##ech', '##er']",2,0.5
140,aekom,N,5,"['a', '##ek', '##om']",2,0.4
141,aertion,N,7,"['a', '##ert', '##ion']",2,0.57
142,aesful,N,6,"['a', '##es', '##ful']",2,0.5
143,afalt,N,5,"['a', '##f', '##alt']",2,0.4
144,afas,N,4,"['a', '##f', '##as']",2,0.25
145,afed,N,4,"['a', '##f', '##ed']",2,0.25
146,afel,N,4,"['a', '##f', '##el']",2,0.25
147,afept,N,5,"['a', '##f', '##ept']",2,0.4
148,afepts,N,6,"['a', '##f', '##ept', '##s']",3,0.33
149,aferes,N,6,"['a', '##fer', '##es']",2,0.5
150,aferned,N,7,"['a', '##fer', '##ned']",2,0.57
151,afes,N,4,"['a', '##f', '##es']",2,0.25
152,affeal,N,6,"['aff', '##eal']",1,0.67
153,affecks,N,7,"['aff', '##ec', '##ks']",2,0.57
154,affelts,N,7,"['aff', '##elt', '##s']",2,0.57
155,affends,N,7,"['aff', '##ends']",1,0.71
156,afflane,N,7,"['aff', '##l', '##ane']",2,0.57
157,afflarts,N,8,"['aff', '##l', '##art', '##s']",3,0.5
158,affolds,N,7,"['aff', '##old', '##s']",2,0.57
159,affope,N,6,"['aff', '##ope']",1,0.67
160,afforts,N,7,"['aff', '##orts']",1,0.71
161,affranes,N,8,"['aff', '##ra', '##nes']",2,0.62
162,affrins,N,7,"['aff', '##ri', '##n', '##s']",3,0.43
163,affrows,N,7,"['aff', '##ro', '##w', '##s']",3,0.43
164,affug,N,5,"['aff', '##ug']",1,0.6
165,affund,N,6,"['aff', '##und']",1,0.67
166,affurned,N,8,"['aff', '##urn', '##ed']",2,0.62
167,affuse,N,6,"['aff', '##use']",1,0.67
168,affuth,N,6,"['aff', '##uth']",1,0.67
169,afia,N,4,"['a', '##f', '##ia']",2,0.25
170,afoins,N,6,"['a', '##f', '##oin', '##s']",3,0.33
171,afoods,N,6,"['a', '##f', '##ood', '##s']",3,0.33
172,afoys,N,5,"['a', '##f', '##oy', '##s']",3,0.2
173,afress,N,6,"['a', '##fr', '##ess']",2,0.5
174,afrome,N,6,"['a', '##fr', '##ome']",2,0.5
175,afrons,N,6,"['a', '##fr', '##ons']",2,0.5
176,afrorm,N,6,"['a', '##fr', '##orm']",2,0.5
177,afstint,N,7,"['a', '##f', '##st', '##int']",3,0.43
178,aftus,N,5,"['a', '##ft', '##us']",2,0.4
179,agbuct,N,6,"['ag', '##b', '##uct']",2,0.5
180,agelier,N,7,"['age', '##lier']",1,0.71
181,agemess,N,7,"['age', '##me', '##s', '##s']",3,0.43
182,agfor,N,5,"['ag', '##for']",1,0.6
183,agfors,N,6,"['ag', '##for', '##s']",2,0.5
184,aggect,N,6,"['ag', '##ge', '##ct']",2,0.5
185,aggess,N,6,"['ag', '##ges', '##s']",2,0.5
186,aggey,N,5,"['ag', '##ge', '##y']",2,0.4
187,aggeys,N,6,"['ag', '##ge', '##ys']",2,0.5
188,aggraimed,N,9,"['ag', '##gr', '##aim', '##ed']",3,0.56
189,aggraims,N,8,"['ag', '##gr', '##aim', '##s']",3,0.5
190,aggrues,N,7,"['ag', '##gr', '##ues']",2,0.57
191,aghect,N,6,"['ag', '##he', '##ct']",2,0.5
192,aghonced,N,8,"['ag', '##h', '##on', '##ced']",3,0.5
193,agift,N,5,"['ag', '##ift']",1,0.6
194,agims,N,5,"['ag', '##im', '##s']",2,0.4
195,agincts,N,7,"['ag', '##inc', '##ts']",2,0.57
196,agive,N,5,"['ag', '##ive']",1,0.6
197,agix,N,4,"['ag', '##ix']",1,0.5
198,agler,N,5,"['ag', '##ler']",1,0.6
199,agok,N,4,"['ago', '##k']",1,0.5
200,agope,N,5,"['ago', '##p', '##e']",2,0.4
201,agright,N,7,"['ag', '##ri', '##gh', '##t']",3,0.43
202,agshess,N,7,"['ag', '##sh', '##ess']",2,0.57
203,agstess,N,7,"['ag', '##st', '##ess']",2,0.57
204,agtrain,N,7,"['ag', '##t', '##ra', '##in']",3,0.43
205,agtrained,N,9,"['ag', '##t', '##ra', '##ined']",3,0.56
206,agur,N,4,"['ag', '##ur']",1,0.5
207,ahoits,N,6,"['a', '##h', '##o', '##its']",3,0.33
208,ahokes,N,6,"['a', '##h', '##okes']",2,0.5
209,ahor,N,4,"['a', '##h', '##or']",2,0.25
210,ahord,N,5,"['a', '##h', '##ord']",2,0.4
211,ahords,N,6,"['a', '##h', '##ord', '##s']",3,0.33
212,ahries,N,6,"['a', '##h', '##ries']",2,0.5
213,ahun,N,4,"['a', '##h', '##un']",2,0.25
214,aice,N,4,"['a', '##ice']",1,0.5
215,aices,N,5,"['a', '##ices']",1,0.6
216,aicipes,N,7,"['a', '##icip', '##es']",2,0.57
217,aier,N,4,"['a', '##ier']",1,0.5
218,aight,N,5,"['a', '##ight']",1,0.6
219,aights,N,6,"['a', '##ights']",1,0.67
220,ailpay,N,6,"['a', '##il', '##p', '##ay']",3,0.33
221,ailpays,N,7,"['a', '##il', '##p', '##ays']",3,0.43
222,ainfogue,N,8,"['a', '##in', '##f', '##og', '##ue']",4,0.38
223,ainlibes,N,8,"['a', '##in', '##l', '##ib', '##es']",4,0.38
224,ains,N,4,"['a', '##ins']",1,0.5
225,aints,N,5,"['a', '##int', '##s']",2,0.4
226,aipse,N,5,"['a', '##ips', '##e']",2,0.4
227,aipsed,N,6,"['a', '##ips', '##ed']",2,0.5
228,airclaps,N,8,"['air', '##c', '##l', '##aps']",3,0.5
229,airclime,N,8,"['air', '##c', '##lim', '##e']",3,0.5
230,airclimes,N,9,"['air', '##c', '##lim', '##es']",3,0.56
231,airclip,N,7,"['air', '##c', '##l', '##ip']",3,0.43
232,aircul,N,6,"['air', '##c', '##ul']",2,0.5
233,airdess,N,7,"['air', '##de', '##s', '##s']",3,0.43
234,airdraw,N,7,"['air', '##d', '##raw']",2,0.57
235,airdraws,N,8,"['air', '##d', '##raw', '##s']",3,0.5
236,airflails,N,9,"['air', '##fl', '##ails']",2,0.67
237,airflift,N,8,"['air', '##fl', '##ift']",2,0.62
238,airgroin,N,8,"['air', '##gr', '##oin']",2,0.62
239,airguild,N,8,"['air', '##g', '##u', '##ild']",3,0.5
240,airguilds,N,9,"['air', '##g', '##u', '##ild', '##s']",4,0.44
241,airn,N,4,"['air', '##n']",1,0.5
242,airnos,N,6,"['air', '##n', '##os']",2,0.5
243,airplop,N,7,"['air', '##pl', '##op']",2,0.57
244,airshall,N,8,"['air', '##sh', '##all']",2,0.62
245,airsouth,N,8,"['air', '##so', '##uth']",2,0.62
246,airstares,N,9,"['air', '##st', '##are', '##s']",3,0.56
247,airstash,N,8,"['air', '##st', '##ash']",2,0.62
248,airstay,N,7,"['air', '##st', '##ay']",2,0.57
249,airstrums,N,9,"['air', '##str', '##um', '##s']",3,0.56
250,aistnale,N,8,"['a', '##ist', '##nal', '##e']",3,0.5
251,aists,N,5,"['a', '##ists']",1,0.6
252,aiths,N,5,"['a', '##ith', '##s']",2,0.4
253,aits,N,4,"['a', '##its']",1,0.5
254,aive,N,4,"['a', '##ive']",1,0.5
255,aives,N,5,"['a', '##ives']",1,0.6
256,aize,N,4,"['a', '##ize']",1,0.5
257,ajeqous,N,7,"['a', '##j', '##e', '##q', '##ous']",4,0.29
258,ajoin,N,5,"['a', '##j', '##oin']",2,0.4
259,akcul,N,5,"['a', '##k', '##c', '##ul']",3,0.2
260,akde,N,4,"['a', '##k', '##de']",2,0.25
261,akes,N,4,"['a', '##ke', '##s']",2,0.25
262,akhs,N,4,"['a', '##k', '##h', '##s']",3,0.0
263,akrade,N,6,"['a', '##k', '##ra', '##de']",3,0.33
264,alade,N,5,"['al', '##ade']",1,0.6
265,alamp,N,5,"['al', '##amp']",1,0.6
266,alap,N,4,"['al', '##ap']",1,0.5
267,alaves,N,6,"['al', '##aves']",1,0.67
268,alawn,N,5,"['al', '##aw', '##n']",2,0.4
269,albole,N,6,"['al', '##bo', '##le']",2,0.5
270,albolls,N,7,"['al', '##bo', '##ll', '##s']",3,0.43
271,albust,N,6,"['al', '##b', '##ust']",2,0.5
272,alcas,N,5,"['al', '##c', '##as']",2,0.4
273,alcimin,N,7,"['al', '##ci', '##m', '##in']",3,0.43
274,alcirans,N,8,"['al', '##ci', '##ra', '##n', '##s']",4,0.38
275,aldims,N,6,"['al', '##d', '##im', '##s']",3,0.33
276,alesray,N,7,"['al', '##es', '##ray']",2,0.57
277,alfives,N,7,"['al', '##f', '##ives']",2,0.57
278,alfpard,N,7,"['al', '##f', '##par', '##d']",3,0.43
279,aliels,N,6,"['al', '##iel', '##s']",2,0.5
280,alked,N,5,"['al', '##ke', '##d']",2,0.4
281,alkoe,N,5,"['al', '##k', '##oe']",2,0.4
282,alks,N,4,"['al', '##ks']",1,0.5
283,allaced,N,7,"['all', '##aced']",1,0.71
284,allahed,N,7,"['all', '##ah', '##ed']",2,0.57
285,allald,N,6,"['all', '##ald']",1,0.67
286,allaled,N,7,"['all', '##ale', '##d']",2,0.57
287,allape,N,6,"['all', '##ape']",1,0.67
288,allaps,N,6,"['all', '##aps']",1,0.67
289,allar,N,5,"['all', '##ar']",1,0.6
290,alldess,N,7,"['all', '##de', '##s', '##s']",3,0.43
291,alldets,N,7,"['all', '##de', '##ts']",2,0.57
292,allim,N,5,"['all', '##im']",1,0.6
293,allint,N,6,"['all', '##int']",1,0.67
294,allired,N,7,"['all', '##ired']",1,0.71
295,allob,N,5,"['all', '##ob']",1,0.6
296,allops,N,6,"['all', '##ops']",1,0.67
297,allou,N,5,"['all', '##ou']",1,0.6
298,allound,N,7,"['all', '##ound']",1,0.71
299,allsit,N,6,"['all', '##s', '##it']",2,0.5
300,allye,N,5,"['all', '##y', '##e']",2,0.4
301,almed,N,5,"['al', '##med']",1,0.6
302,almstreck,N,9,"['al', '##ms', '##t', '##re', '##ck']",4,0.44
303,aloid,N,5,"['al', '##oid']",1,0.6
304,aloiled,N,7,"['al', '##o', '##iled']",2,0.57
305,alolds,N,6,"['al', '##old', '##s']",2,0.5
306,alord,N,5,"['al', '##ord']",1,0.6
307,aloss,N,5,"['al', '##oss']",1,0.6
308,alped,N,5,"['al', '##p', '##ed']",2,0.4
309,alpen,N,5,"['al', '##p', '##en']",2,0.4
310,alping,N,6,"['al', '##p', '##ing']",2,0.5
311,alsehorts,N,9,"['al', '##se', '##h', '##orts']",3,0.56
312,alspouch,N,8,"['al', '##s', '##p', '##ou', '##ch']",4,0.38
313,alsund,N,6,"['al', '##s', '##und']",2,0.5
314,alsunds,N,7,"['al', '##s', '##und', '##s']",3,0.43
315,althos,N,6,"['al', '##th', '##os']",2,0.5
316,altzed,N,6,"['al', '##t', '##ze', '##d']",3,0.33
317,alvim,N,5,"['al', '##v', '##im']",2,0.4
318,alylls,N,6,"['al', '##yl', '##l', '##s']",3,0.33
319,amape,N,5,"['am', '##ape']",1,0.6
320,amately,N,7,"['am', '##ately']",1,0.71
321,amaus,N,5,"['am', '##aus']",1,0.6
322,ambent,N,6,"['amb', '##ent']",1,0.67
323,ambents,N,7,"['amb', '##ents']",1,0.71
324,ambert,N,6,"['amb', '##ert']",1,0.67
325,amberts,N,7,"['amb', '##erts']",1,0.71
326,ambess,N,6,"['amb', '##ess']",1,0.67
327,ambessed,N,8,"['amb', '##ess', '##ed']",2,0.62
328,ambets,N,6,"['amb', '##ets']",1,0.67
329,ambic,N,5,"['amb', '##ic']",1,0.6
330,ambind,N,6,"['amb', '##ind']",1,0.67
331,ambs,N,4,"['amb', '##s']",1,0.5
332,amcars,N,6,"['am', '##c', '##ars']",2,0.5
333,amed,N,4,"['am', '##ed']",1,0.5
334,ameg,N,4,"['am', '##eg']",1,0.5
335,ameshed,N,7,"['am', '##esh', '##ed']",2,0.57
336,amett,N,5,"['am', '##ett']",1,0.6
337,amhance,N,7,"['am', '##han', '##ce']",2,0.57
338,amho,N,4,"['am', '##h', '##o']",2,0.25
339,amiance,N,7,"['am', '##iance']",1,0.71
340,amias,N,5,"['am', '##ia', '##s']",2,0.4
341,amibed,N,6,"['am', '##ib', '##ed']",2,0.5
342,amion,N,5,"['am', '##ion']",1,0.6
343,amiques,N,7,"['am', '##ique', '##s']",2,0.57
344,amise,N,5,"['am', '##ise']",1,0.6
345,amives,N,6,"['am', '##ives']",1,0.67
346,amler,N,5,"['am', '##ler']",1,0.6
347,amlers,N,6,"['am', '##ler', '##s']",2,0.5
348,amlo,N,4,"['am', '##l', '##o']",2,0.25
349,amlos,N,5,"['am', '##l', '##os']",2,0.4
350,ammedes,N,7,"['am', '##med', '##es']",2,0.57
351,ammet,N,5,"['am', '##me', '##t']",2,0.4
352,ammete,N,6,"['am', '##me', '##te']",2,0.5
353,ammict,N,6,"['am', '##m', '##ict']",2,0.5
354,amna,N,4,"['am', '##na']",1,0.5
355,amning,N,6,"['am', '##ning']",1,0.67
356,amns,N,4,"['am', '##n', '##s']",2,0.25
357,amom,N,4,"['am', '##om']",1,0.5
358,amoubt,N,6,"['am', '##oub', '##t']",2,0.5
359,ampaigns,N,8,"['am', '##p', '##aign', '##s']",3,0.5
360,ampgrair,N,8,"['am', '##p', '##gr', '##air']",3,0.5
361,ampgrairs,N,9,"['am', '##p', '##gr', '##airs']",3,0.56
362,ampist,N,6,"['am', '##p', '##ist']",2,0.5
363,ampiste,N,7,"['am', '##p', '##ist', '##e']",3,0.43
364,amplal,N,6,"['am', '##pl', '##al']",2,0.5
365,amrays,N,6,"['am', '##ray', '##s']",2,0.5
366,amsha,N,5,"['am', '##sh', '##a']",2,0.4
367,amsice,N,6,"['am', '##s', '##ice']",2,0.5
368,amsine,N,6,"['am', '##s', '##ine']",2,0.5
369,amtan,N,5,"['am', '##ta', '##n']",2,0.4
370,amwere,N,6,"['am', '##we', '##re']",2,0.5
371,amwight,N,7,"['am', '##w', '##ight']",2,0.57
372,anacs,N,5,"['an', '##ac', '##s']",2,0.4
373,anains,N,6,"['an', '##ains']",1,0.67
374,anarms,N,6,"['an', '##arm', '##s']",2,0.5
375,anbet,N,5,"['an', '##be', '##t']",2,0.4
376,anbrams,N,7,"['an', '##br', '##ams']",2,0.57
377,anceards,N,8,"['an', '##ce', '##ards']",2,0.62
378,anced,N,5,"['an', '##ced']",1,0.6
379,anch,N,4,"['an', '##ch']",1,0.5
380,ancher,N,6,"['an', '##ch', '##er']",2,0.5
381,anches,N,6,"['an', '##ches']",1,0.67
382,anchpays,N,8,"['an', '##ch', '##p', '##ays']",3,0.5
383,anchta,N,6,"['an', '##ch', '##ta']",2,0.5
384,ancilled,N,8,"['an', '##ci', '##ll', '##ed']",3,0.5
385,ancing,N,6,"['an', '##ci', '##ng']",2,0.5
386,ancoose,N,7,"['an', '##co', '##ose']",2,0.57
387,ancs,N,4,"['an', '##c', '##s']",2,0.25
388,ancy,N,4,"['an', '##c', '##y']",2,0.25
389,andas,N,5,"['and', '##as']",1,0.6
390,andow,N,5,"['and', '##ow']",1,0.6
391,andrar,N,6,"['and', '##ra', '##r']",2,0.5
392,andrars,N,7,"['and', '##ra', '##r', '##s']",3,0.43
393,anea,N,4,"['an', '##e', '##a']",2,0.25
394,aneat,N,5,"['an', '##eat']",1,0.6
395,aneau,N,5,"['an', '##e', '##au']",2,0.4
396,anebome,N,7,"['an', '##eb', '##ome']",2,0.57
397,aned,N,4,"['an', '##ed']",1,0.5
398,anemns,N,6,"['an', '##em', '##n', '##s']",3,0.33
399,aner,N,4,"['an', '##er']",1,0.5
400,anfals,N,6,"['an', '##f', '##als']",2,0.5
401,anfol,N,5,"['an', '##f', '##ol']",2,0.4
402,angder,N,6,"['ang', '##der']",1,0.67
403,angders,N,7,"['ang', '##der', '##s']",2,0.57
404,angdete,N,7,"['ang', '##de', '##te']",2,0.57
405,angeing,N,7,"['ang', '##ein', '##g']",2,0.57
406,angies,N,6,"['ang', '##ies']",1,0.67
407,angkill,N,7,"['ang', '##ki', '##ll']",2,0.57
408,angrired,N,8,"['ang', '##ri', '##red']",2,0.62
409,angsits,N,7,"['ang', '##s', '##its']",2,0.57
410,anguals,N,7,"['ang', '##uals']",1,0.71
411,anid,N,4,"['an', '##id']",1,0.5
412,anire,N,5,"['an', '##ire']",1,0.6
413,anired,N,6,"['an', '##ired']",1,0.67
414,ankhiles,N,8,"['an', '##k', '##hi', '##les']",3,0.5
415,ankicks,N,7,"['an', '##ki', '##ck', '##s']",3,0.43
416,anks,N,4,"['an', '##ks']",1,0.5
417,annaled,N,7,"['ann', '##ale', '##d']",2,0.57
418,annalked,N,8,"['ann', '##alk', '##ed']",2,0.62
419,annatched,N,9,"['ann', '##atch', '##ed']",2,0.67
420,annaws,N,6,"['ann', '##aw', '##s']",2,0.5
421,anned,N,5,"['ann', '##ed']",1,0.6
422,anneived,N,8,"['ann', '##e', '##ived']",2,0.62
423,annise,N,6,"['ann', '##ise']",1,0.67
424,anob,N,4,"['an', '##ob']",1,0.5
425,anom,N,4,"['an', '##om']",1,0.5
426,anopt,N,5,"['an', '##op', '##t']",2,0.4
427,anote,N,5,"['an', '##ote']",1,0.6
428,ansham,N,6,"['an', '##sh', '##am']",2,0.5
429,anshrix,N,7,"['an', '##sh', '##ri', '##x']",3,0.43
430,anslipt,N,7,"['an', '##s', '##l', '##ip', '##t']",4,0.29
431,ansshome,N,8,"['an', '##s', '##sh', '##ome']",3,0.5
432,anst,N,4,"['an', '##st']",1,0.5
433,ansus,N,5,"['an', '##s', '##us']",2,0.4
434,ansuy,N,5,"['an', '##s', '##u', '##y']",3,0.2
435,ansved,N,6,"['an', '##s', '##ved']",2,0.5
436,answens,N,7,"['answ', '##ens']",1,0.71
437,antail,N,6,"['ant', '##ail']",1,0.67
438,antalves,N,8,"['ant', '##al', '##ves']",2,0.62
439,antarme,N,7,"['ant', '##arm', '##e']",2,0.57
440,antaxe,N,6,"['ant', '##ax', '##e']",2,0.5
441,antaxed,N,7,"['ant', '##ax', '##ed']",2,0.57
442,antay,N,5,"['ant', '##ay']",1,0.6
443,anteging,N,8,"['ant', '##eg', '##ing']",2,0.62
444,anthel,N,6,"['ant', '##hel']",1,0.67
445,anthorse,N,8,"['ant', '##h', '##ors', '##e']",3,0.5
446,antiss,N,6,"['anti', '##s', '##s']",2,0.5
447,antleres,N,8,"['ant', '##ler', '##es']",2,0.62
448,antox,N,5,"['ant', '##ox']",1,0.6
449,antu,N,4,"['ant', '##u']",1,0.5
450,antyl,N,5,"['ant', '##yl']",1,0.6
451,anun,N,4,"['an', '##un']",1,0.5
452,anveashed,N,9,"['an', '##ve', '##ash', '##ed']",3,0.56
453,anvend,N,6,"['an', '##ven', '##d']",2,0.5
454,anvy,N,4,"['an', '##v', '##y']",2,0.25
455,anwot,N,5,"['an', '##w', '##ot']",2,0.4
456,anx,N,3,"['an', '##x']",1,0.33
457,anyne,N,5,"['any', '##ne']",1,0.6
458,aoade,N,5,"['a', '##oad', '##e']",2,0.4
459,aoers,N,5,"['a', '##oe', '##r', '##s']",3,0.2
460,aoft,N,4,"['a', '##of', '##t']",2,0.25
461,aouse,N,5,"['a', '##ouse']",1,0.6
462,apeard,N,6,"['ap', '##ear', '##d']",2,0.5
463,apeeve,N,6,"['ap', '##ee', '##ve']",2,0.5
464,aper,N,4,"['ap', '##er']",1,0.5
465,apests,N,6,"['ap', '##ests']",1,0.67
466,apevouse,N,8,"['ap', '##ev', '##ouse']",2,0.62
467,apeze,N,5,"['ap', '##e', '##ze']",2,0.4
